Running Reverse KL,Real Sto Return,Real Det Return,Itration,Running Forward KL,q,clip,folder,episode,environment,seed
124.9768,5039.81,5229.77,155,29.7009,4,50.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_33_q4_seed456_qstd50.0,775000,Humanoid-v5,456
123.6876,5292.16,5495.85,156,27.4652,4,50.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_33_q4_seed456_qstd50.0,780000,Humanoid-v5,456
127.6796,5299.13,5476.76,157,35.8669,4,50.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_33_q4_seed456_qstd50.0,785000,Humanoid-v5,456
119.7097,4978.64,4474.87,158,21.6843,4,50.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_33_q4_seed456_qstd50.0,790000,Humanoid-v5,456
126.8511,5037.47,5402.14,159,36.8514,4,50.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_33_q4_seed456_qstd50.0,795000,Humanoid-v5,456
122.55,4956.43,5147.98,160,26.3458,4,50.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_33_q4_seed456_qstd50.0,800000,Humanoid-v5,456
127.1312,5028.25,5293.82,161,36.2401,4,50.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_33_q4_seed456_qstd50.0,805000,Humanoid-v5,456
125.4521,5034.7,4963.36,162,24.3939,4,50.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_33_q4_seed456_qstd50.0,810000,Humanoid-v5,456
121.9844,5025.88,5436.45,163,22.7468,4,50.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_33_q4_seed456_qstd50.0,815000,Humanoid-v5,456
128.3173,5330.81,5543.08,164,25.6063,4,50.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_33_q4_seed456_qstd50.0,820000,Humanoid-v5,456
141.8934,5246.46,5710.59,165,32.4793,4,50.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_33_q4_seed456_qstd50.0,825000,Humanoid-v5,456
117.9273,5023.78,5412.42,166,23.5901,4,50.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_33_q4_seed456_qstd50.0,830000,Humanoid-v5,456
120.3933,5210.24,5533.7,167,23.8428,4,50.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_33_q4_seed456_qstd50.0,835000,Humanoid-v5,456
125.1026,5033.21,5313.62,168,27.9561,4,50.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_33_q4_seed456_qstd50.0,840000,Humanoid-v5,456
133.1658,5382.99,5501.69,169,32.9652,4,50.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_33_q4_seed456_qstd50.0,845000,Humanoid-v5,456
134.3278,5392.3,5457.14,170,28.7361,4,50.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_33_q4_seed456_qstd50.0,850000,Humanoid-v5,456
131.7102,5253.25,5513.66,171,26.1913,4,50.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_33_q4_seed456_qstd50.0,855000,Humanoid-v5,456
121.8869,5233.68,5264.34,172,22.0486,4,50.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_33_q4_seed456_qstd50.0,860000,Humanoid-v5,456
126.4394,5297.46,5445.4,173,21.6172,4,50.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_33_q4_seed456_qstd50.0,865000,Humanoid-v5,456
135.0239,5058.81,5646.3,174,32.7473,4,50.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_33_q4_seed456_qstd50.0,870000,Humanoid-v5,456
137.0222,5395.14,5516.02,175,33.4135,4,50.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_33_q4_seed456_qstd50.0,875000,Humanoid-v5,456
147.5924,5407.02,5557.91,176,30.0081,4,50.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_33_q4_seed456_qstd50.0,880000,Humanoid-v5,456
132.607,5146.03,5548.83,177,26.7428,4,50.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_33_q4_seed456_qstd50.0,885000,Humanoid-v5,456
131.3867,5391.01,5335.07,178,26.0409,4,50.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_33_q4_seed456_qstd50.0,890000,Humanoid-v5,456
129.877,5433.14,5588.31,179,22.3042,4,50.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_33_q4_seed456_qstd50.0,895000,Humanoid-v5,456
124.8111,5340.87,5335.62,180,24.7691,4,50.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_33_q4_seed456_qstd50.0,900000,Humanoid-v5,456
132.1377,5439.8,5576.94,181,26.4298,4,50.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_33_q4_seed456_qstd50.0,905000,Humanoid-v5,456
127.7804,5151.21,5481.13,182,28.0506,4,50.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_33_q4_seed456_qstd50.0,910000,Humanoid-v5,456
131.3141,5227.05,4940.49,183,27.8152,4,50.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_33_q4_seed456_qstd50.0,915000,Humanoid-v5,456
132.0249,5394.83,5532.28,184,31.4577,4,50.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_33_q4_seed456_qstd50.0,920000,Humanoid-v5,456
141.1481,5545.22,5660.92,185,26.6085,4,50.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_33_q4_seed456_qstd50.0,925000,Humanoid-v5,456
129.0869,5330.58,5456.0,186,27.473,4,50.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_33_q4_seed456_qstd50.0,930000,Humanoid-v5,456
133.9411,5226.58,5613.86,187,34.1857,4,50.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_33_q4_seed456_qstd50.0,935000,Humanoid-v5,456
132.6162,4887.57,5323.53,188,31.6322,4,50.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_33_q4_seed456_qstd50.0,940000,Humanoid-v5,456
136.1497,5153.3,5737.35,189,29.0494,4,50.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_33_q4_seed456_qstd50.0,945000,Humanoid-v5,456
135.2612,4958.57,5483.0,190,27.2866,4,50.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_33_q4_seed456_qstd50.0,950000,Humanoid-v5,456
137.3159,5075.22,4907.94,191,34.5629,4,50.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_33_q4_seed456_qstd50.0,955000,Humanoid-v5,456
134.925,4985.96,5597.78,192,34.2403,4,50.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_33_q4_seed456_qstd50.0,960000,Humanoid-v5,456
139.4907,5113.45,5640.76,193,25.1754,4,50.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_33_q4_seed456_qstd50.0,965000,Humanoid-v5,456
135.9677,5177.93,5577.62,194,28.274,4,50.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_33_q4_seed456_qstd50.0,970000,Humanoid-v5,456
135.7905,5155.07,5317.52,195,24.6115,4,50.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_33_q4_seed456_qstd50.0,975000,Humanoid-v5,456
137.8127,5215.01,5648.62,196,34.649,4,50.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_33_q4_seed456_qstd50.0,980000,Humanoid-v5,456
129.2142,5145.77,4623.52,197,27.1865,4,50.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_33_q4_seed456_qstd50.0,985000,Humanoid-v5,456
133.198,5299.81,5561.46,198,32.2968,4,50.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_33_q4_seed456_qstd50.0,990000,Humanoid-v5,456
133.5964,5239.29,5599.31,199,25.4253,4,50.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_33_q4_seed456_qstd50.0,995000,Humanoid-v5,456
134.3339,5447.09,5171.81,200,29.0077,4,50.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_33_q4_seed456_qstd50.0,1000000,Humanoid-v5,456
127.5544,5442.42,5673.97,201,25.6633,4,50.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_33_q4_seed456_qstd50.0,1005000,Humanoid-v5,456
129.0585,5477.0,5593.88,202,22.8816,4,50.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_33_q4_seed456_qstd50.0,1010000,Humanoid-v5,456
132.2025,5334.02,5765.78,203,23.6064,4,50.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_33_q4_seed456_qstd50.0,1015000,Humanoid-v5,456
133.3654,5484.0,5604.25,204,28.2236,4,50.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_33_q4_seed456_qstd50.0,1020000,Humanoid-v5,456
125.9281,5391.6,5516.82,205,21.0188,4,50.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_33_q4_seed456_qstd50.0,1025000,Humanoid-v5,456
132.3237,5517.86,5695.87,206,22.9198,4,50.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_33_q4_seed456_qstd50.0,1030000,Humanoid-v5,456
130.0688,5451.65,5577.09,207,21.2672,4,50.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_33_q4_seed456_qstd50.0,1035000,Humanoid-v5,456
128.467,5493.38,5646.46,208,22.1235,4,50.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_33_q4_seed456_qstd50.0,1040000,Humanoid-v5,456
133.1083,5487.07,5633.61,209,29.2072,4,50.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_33_q4_seed456_qstd50.0,1045000,Humanoid-v5,456
133.4765,5525.96,5690.93,210,27.0957,4,50.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_33_q4_seed456_qstd50.0,1050000,Humanoid-v5,456
133.1425,5325.51,5039.71,211,27.3009,4,50.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_33_q4_seed456_qstd50.0,1055000,Humanoid-v5,456
140.7184,5370.61,5489.06,212,28.2623,4,50.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_33_q4_seed456_qstd50.0,1060000,Humanoid-v5,456
139.874,5170.2,5619.63,213,33.6945,4,50.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_33_q4_seed456_qstd50.0,1065000,Humanoid-v5,456
145.2103,5339.28,5677.64,214,30.8624,4,50.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_33_q4_seed456_qstd50.0,1070000,Humanoid-v5,456
139.8536,5561.77,5660.82,215,29.3551,4,50.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_33_q4_seed456_qstd50.0,1075000,Humanoid-v5,456
134.7658,5527.67,5733.94,216,27.8547,4,50.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_33_q4_seed456_qstd50.0,1080000,Humanoid-v5,456
134.8721,5288.51,5855.21,217,25.4476,4,50.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_33_q4_seed456_qstd50.0,1085000,Humanoid-v5,456
141.7813,5274.71,5682.86,218,33.7313,4,50.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_33_q4_seed456_qstd50.0,1090000,Humanoid-v5,456
128.3257,5258.27,5458.97,219,27.9879,4,50.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_33_q4_seed456_qstd50.0,1095000,Humanoid-v5,456
289.2121,287.89,461.61,0,249.3211,4,0.5,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_27_q4_seed42_qstd0.5,0,Humanoid-v5,42
311.9779,334.01,392.24,1,246.9017,4,0.5,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_27_q4_seed42_qstd0.5,5000,Humanoid-v5,42
321.1408,355.59,350.31,2,260.3227,4,0.5,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_27_q4_seed42_qstd0.5,10000,Humanoid-v5,42
313.9565,375.16,374.98,3,241.2734,4,0.5,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_27_q4_seed42_qstd0.5,15000,Humanoid-v5,42
316.136,400.1,404.97,4,246.7516,4,0.5,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_27_q4_seed42_qstd0.5,20000,Humanoid-v5,42
321.6001,407.55,420.64,5,245.5123,4,0.5,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_27_q4_seed42_qstd0.5,25000,Humanoid-v5,42
330.9624,448.09,502.98,6,238.7042,4,0.5,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_27_q4_seed42_qstd0.5,30000,Humanoid-v5,42
327.5338,438.76,445.5,7,238.2674,4,0.5,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_27_q4_seed42_qstd0.5,35000,Humanoid-v5,42
342.1398,514.73,448.0,8,239.9758,4,0.5,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_27_q4_seed42_qstd0.5,40000,Humanoid-v5,42
320.0735,493.98,406.65,9,240.2729,4,0.5,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_27_q4_seed42_qstd0.5,45000,Humanoid-v5,42
294.4029,478.98,480.51,10,234.6249,4,0.5,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_27_q4_seed42_qstd0.5,50000,Humanoid-v5,42
321.5271,490.42,553.75,11,231.1606,4,0.5,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_27_q4_seed42_qstd0.5,55000,Humanoid-v5,42
428.6538,498.28,504.59,12,241.3422,4,0.5,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_27_q4_seed42_qstd0.5,60000,Humanoid-v5,42
490.7263,534.43,587.21,13,226.5235,4,0.5,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_27_q4_seed42_qstd0.5,65000,Humanoid-v5,42
356.9124,603.28,576.35,14,228.3011,4,0.5,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_27_q4_seed42_qstd0.5,70000,Humanoid-v5,42
383.0793,526.44,517.56,15,224.4239,4,0.5,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_27_q4_seed42_qstd0.5,75000,Humanoid-v5,42
356.8737,584.45,570.33,16,226.033,4,0.5,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_27_q4_seed42_qstd0.5,80000,Humanoid-v5,42
330.1433,634.32,619.59,17,217.1588,4,0.5,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_27_q4_seed42_qstd0.5,85000,Humanoid-v5,42
412.2284,561.25,579.11,18,219.9271,4,0.5,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_27_q4_seed42_qstd0.5,90000,Humanoid-v5,42
393.2335,602.0,553.33,19,216.3216,4,0.5,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_27_q4_seed42_qstd0.5,95000,Humanoid-v5,42
529.6549,626.96,533.99,20,225.5171,4,0.5,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_27_q4_seed42_qstd0.5,100000,Humanoid-v5,42
360.369,680.35,510.27,21,218.933,4,0.5,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_27_q4_seed42_qstd0.5,105000,Humanoid-v5,42
355.8967,623.29,614.5,22,218.5641,4,0.5,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_27_q4_seed42_qstd0.5,110000,Humanoid-v5,42
376.7848,598.04,664.92,23,227.3155,4,0.5,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_27_q4_seed42_qstd0.5,115000,Humanoid-v5,42
322.2089,684.98,717.76,24,210.3231,4,0.5,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_27_q4_seed42_qstd0.5,120000,Humanoid-v5,42
365.9426,763.64,845.61,25,205.2532,4,0.5,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_27_q4_seed42_qstd0.5,125000,Humanoid-v5,42
333.9967,673.29,856.34,26,214.7516,4,0.5,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_27_q4_seed42_qstd0.5,130000,Humanoid-v5,42
320.8283,760.96,728.69,27,206.5858,4,0.5,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_27_q4_seed42_qstd0.5,135000,Humanoid-v5,42
334.8079,712.0,834.27,28,218.2126,4,0.5,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_27_q4_seed42_qstd0.5,140000,Humanoid-v5,42
318.8548,819.0,713.39,29,220.2169,4,0.5,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_27_q4_seed42_qstd0.5,145000,Humanoid-v5,42
300.2488,710.7,783.83,30,222.9437,4,0.5,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_27_q4_seed42_qstd0.5,150000,Humanoid-v5,42
293.4938,908.11,926.34,31,209.104,4,0.5,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_27_q4_seed42_qstd0.5,155000,Humanoid-v5,42
455.0392,782.7,944.26,32,203.5704,4,0.5,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_27_q4_seed42_qstd0.5,160000,Humanoid-v5,42
363.7491,766.84,935.86,33,208.0291,4,0.5,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_27_q4_seed42_qstd0.5,165000,Humanoid-v5,42
338.8455,1022.67,817.08,34,201.1679,4,0.5,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_27_q4_seed42_qstd0.5,170000,Humanoid-v5,42
324.5064,1099.89,1029.73,35,185.8924,4,0.5,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_27_q4_seed42_qstd0.5,175000,Humanoid-v5,42
338.2715,1091.05,1191.64,36,188.5536,4,0.5,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_27_q4_seed42_qstd0.5,180000,Humanoid-v5,42
280.8982,979.4,1019.03,37,182.0794,4,0.5,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_27_q4_seed42_qstd0.5,185000,Humanoid-v5,42
478.8872,1075.59,981.14,38,190.6611,4,0.5,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_27_q4_seed42_qstd0.5,190000,Humanoid-v5,42
288.8601,1079.49,872.96,39,176.8583,4,0.5,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_27_q4_seed42_qstd0.5,195000,Humanoid-v5,42
291.5959,948.65,934.63,40,181.037,4,0.5,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_27_q4_seed42_qstd0.5,200000,Humanoid-v5,42
304.5048,1000.79,899.16,41,188.7624,4,0.5,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_27_q4_seed42_qstd0.5,205000,Humanoid-v5,42
266.7946,1231.82,980.05,42,170.2576,4,0.5,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_27_q4_seed42_qstd0.5,210000,Humanoid-v5,42
288.1827,1302.73,881.07,43,170.8883,4,0.5,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_27_q4_seed42_qstd0.5,215000,Humanoid-v5,42
278.5411,1109.86,907.51,44,189.8316,4,0.5,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_27_q4_seed42_qstd0.5,220000,Humanoid-v5,42
271.6033,1028.6,1036.37,45,184.8389,4,0.5,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_27_q4_seed42_qstd0.5,225000,Humanoid-v5,42
279.2912,1197.93,1170.56,46,179.6036,4,0.5,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_27_q4_seed42_qstd0.5,230000,Humanoid-v5,42
286.8104,1597.37,1001.29,47,174.2188,4,0.5,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_27_q4_seed42_qstd0.5,235000,Humanoid-v5,42
275.1082,1574.61,885.78,48,179.8905,4,0.5,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_27_q4_seed42_qstd0.5,240000,Humanoid-v5,42
249.7198,1599.62,1216.43,49,172.231,4,0.5,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_27_q4_seed42_qstd0.5,245000,Humanoid-v5,42
278.5377,1264.64,1191.48,50,185.9608,4,0.5,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_27_q4_seed42_qstd0.5,250000,Humanoid-v5,42
237.4312,1325.76,1087.78,51,164.0903,4,0.5,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_27_q4_seed42_qstd0.5,255000,Humanoid-v5,42
237.6176,1370.73,1131.01,52,167.3544,4,0.5,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_27_q4_seed42_qstd0.5,260000,Humanoid-v5,42
238.8617,1467.23,1230.75,53,171.9152,4,0.5,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_27_q4_seed42_qstd0.5,265000,Humanoid-v5,42
274.4618,1767.6,1451.45,54,171.1498,4,0.5,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_27_q4_seed42_qstd0.5,270000,Humanoid-v5,42
248.64,1834.43,1355.07,55,172.2746,4,0.5,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_27_q4_seed42_qstd0.5,275000,Humanoid-v5,42
227.4574,1378.89,1654.98,56,159.9819,4,0.5,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_27_q4_seed42_qstd0.5,280000,Humanoid-v5,42
237.4658,1421.5,1116.45,57,174.7914,4,0.5,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_27_q4_seed42_qstd0.5,285000,Humanoid-v5,42
250.7381,1867.77,1808.21,58,165.6523,4,0.5,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_27_q4_seed42_qstd0.5,290000,Humanoid-v5,42
232.6338,2377.2,2147.88,59,148.128,4,0.5,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_27_q4_seed42_qstd0.5,295000,Humanoid-v5,42
232.0168,2149.69,1852.25,60,143.6776,4,0.5,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_27_q4_seed42_qstd0.5,300000,Humanoid-v5,42
257.4593,1493.89,1670.2,61,159.6291,4,0.5,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_27_q4_seed42_qstd0.5,305000,Humanoid-v5,42
269.206,2173.43,1677.74,62,147.1953,4,0.5,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_27_q4_seed42_qstd0.5,310000,Humanoid-v5,42
257.4053,2512.84,1830.82,63,155.6584,4,0.5,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_27_q4_seed42_qstd0.5,315000,Humanoid-v5,42
225.4533,2229.21,1511.82,64,147.2447,4,0.5,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_27_q4_seed42_qstd0.5,320000,Humanoid-v5,42
229.3638,2593.06,2446.71,65,141.7489,4,0.5,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_27_q4_seed42_qstd0.5,325000,Humanoid-v5,42
210.4013,2804.43,4621.44,66,135.6144,4,0.5,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_27_q4_seed42_qstd0.5,330000,Humanoid-v5,42
247.4029,2418.96,2354.07,67,148.8191,4,0.5,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_27_q4_seed42_qstd0.5,335000,Humanoid-v5,42
217.1045,2335.86,2149.61,68,144.4761,4,0.5,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_27_q4_seed42_qstd0.5,340000,Humanoid-v5,42
225.5177,3961.73,4551.45,69,129.2618,4,0.5,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_27_q4_seed42_qstd0.5,345000,Humanoid-v5,42
246.7466,3881.22,4436.63,70,139.5119,4,0.5,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_27_q4_seed42_qstd0.5,350000,Humanoid-v5,42
205.6244,3162.52,5152.81,71,136.7595,4,0.5,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_27_q4_seed42_qstd0.5,355000,Humanoid-v5,42
203.8521,4117.52,4752.33,72,140.1191,4,0.5,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_27_q4_seed42_qstd0.5,360000,Humanoid-v5,42
225.4538,4263.77,4610.04,73,140.1333,4,0.5,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_27_q4_seed42_qstd0.5,365000,Humanoid-v5,42
271.0637,3857.45,5140.55,74,146.1845,4,0.5,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_27_q4_seed42_qstd0.5,370000,Humanoid-v5,42
223.2538,4343.81,5096.49,75,135.4937,4,0.5,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_27_q4_seed42_qstd0.5,375000,Humanoid-v5,42
211.7867,4284.19,5107.66,76,135.6121,4,0.5,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_27_q4_seed42_qstd0.5,380000,Humanoid-v5,42
231.7934,4499.07,4102.61,77,144.0488,4,0.5,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_27_q4_seed42_qstd0.5,385000,Humanoid-v5,42
200.5041,4199.46,4913.72,78,132.7674,4,0.5,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_27_q4_seed42_qstd0.5,390000,Humanoid-v5,42
232.3912,4173.58,4648.63,79,141.0558,4,0.5,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_27_q4_seed42_qstd0.5,395000,Humanoid-v5,42
215.732,4514.98,5047.55,80,137.3885,4,0.5,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_27_q4_seed42_qstd0.5,400000,Humanoid-v5,42
211.7673,4095.92,5074.63,81,134.407,4,0.5,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_27_q4_seed42_qstd0.5,405000,Humanoid-v5,42
199.599,4084.14,5081.13,82,134.8927,4,0.5,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_27_q4_seed42_qstd0.5,410000,Humanoid-v5,42
198.9077,4419.1,5215.28,83,129.1903,4,0.5,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_27_q4_seed42_qstd0.5,415000,Humanoid-v5,42
214.0864,4596.09,5189.15,84,130.8159,4,0.5,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_27_q4_seed42_qstd0.5,420000,Humanoid-v5,42
230.1764,4121.24,5260.52,85,134.7423,4,0.5,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_27_q4_seed42_qstd0.5,425000,Humanoid-v5,42
207.6291,3930.26,4599.72,86,136.6516,4,0.5,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_27_q4_seed42_qstd0.5,430000,Humanoid-v5,42
234.0479,3355.44,4300.44,87,137.4542,4,0.5,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_27_q4_seed42_qstd0.5,435000,Humanoid-v5,42
238.4122,4289.9,5195.33,88,142.1511,4,0.5,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_27_q4_seed42_qstd0.5,440000,Humanoid-v5,42
204.7124,4134.92,5103.47,89,138.1393,4,0.5,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_27_q4_seed42_qstd0.5,445000,Humanoid-v5,42
