Real Det Return,Running Update Time,Running Forward KL,Itration,Running Reverse KL,Reward Loss,Running Env Steps,Real Sto Return,q,clip,folder,episode,environment,seed
3125.27,190,12.9045,190,17.1261,-1656.5694580078125,950000,2910.05,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,950000,Hopper-v5,456
3545.07,191,12.8902,191,11.3048,-1320.8802490234375,955000,2577.15,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,955000,Hopper-v5,456
3524.36,192,11.884,192,17.8157,-1746.10986328125,960000,2815.47,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,960000,Hopper-v5,456
3354.07,193,13.9122,193,14.4836,-2092.48046875,965000,2714.39,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,965000,Hopper-v5,456
3049.32,194,13.73,194,22.404,-2314.013916015625,970000,1891.99,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,970000,Hopper-v5,456
2389.27,195,15.4563,195,29.4506,-3198.638916015625,975000,1629.5,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,975000,Hopper-v5,456
3546.21,196,14.3394,196,11.8046,-2090.55126953125,980000,3032.81,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,980000,Hopper-v5,456
2221.18,197,15.2458,197,20.8356,-2491.714599609375,985000,1566.1,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,985000,Hopper-v5,456
3448.67,198,14.5805,198,12.7961,-1683.73388671875,990000,2202.62,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,990000,Hopper-v5,456
3488.89,199,13.1145,199,13.7375,-1491.3125,995000,2824.54,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_29_q1_seed456_qstd1.0,995000,Hopper-v5,456
297.38,0,24.5949,0,27.3875,-118.45667266845705,0,303.57,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,0,Hopper-v5,42
283.14,1,25.2064,1,55.2039,-179.4771728515625,5000,279.25,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,5000,Hopper-v5,42
292.14,2,24.0126,2,58.9166,-205.8759613037109,10000,301.24,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,10000,Hopper-v5,42
350.27,3,25.1123,3,56.0563,-236.3838806152344,15000,338.84,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,15000,Hopper-v5,42
435.33,4,24.5644,4,56.2573,-268.4213256835937,20000,418.42,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,20000,Hopper-v5,42
435.68,5,24.3885,5,54.8734,-337.16650390625,25000,412.89,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,25000,Hopper-v5,42
420.25,6,23.7678,6,50.5942,-366.65521240234375,30000,420.92,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,30000,Hopper-v5,42
439.31,7,24.4306,7,51.4452,-425.28717041015625,35000,428.67,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,35000,Hopper-v5,42
423.88,8,24.8146,8,51.0407,-486.8078308105469,40000,417.82,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,40000,Hopper-v5,42
432.55,9,24.8744,9,54.4174,-530.8258056640625,45000,427.37,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,45000,Hopper-v5,42
433.15,10,24.9129,10,51.8725,-574.62158203125,50000,420.0,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,50000,Hopper-v5,42
435.91,11,25.1209,11,53.1327,-636.3574829101562,55000,427.92,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,55000,Hopper-v5,42
482.44,12,24.099,12,51.5572,-675.3352661132812,60000,460.64,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,60000,Hopper-v5,42
493.2,13,23.9757,13,50.3765,-702.0877685546875,65000,464.88,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,65000,Hopper-v5,42
488.4,14,23.3266,14,53.9028,-789.7936401367188,70000,465.59,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,70000,Hopper-v5,42
510.43,15,20.3074,15,50.1861,-802.5908813476562,75000,507.47,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,75000,Hopper-v5,42
630.76,16,21.766,16,56.2639,-877.3278198242188,80000,617.8,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,80000,Hopper-v5,42
1150.59,17,19.7944,17,25.7321,-677.416259765625,85000,1038.16,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,85000,Hopper-v5,42
923.29,18,19.2982,18,30.5112,-780.7373657226562,90000,858.21,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,90000,Hopper-v5,42
821.58,19,21.7356,19,31.9609,-889.22998046875,95000,774.06,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,95000,Hopper-v5,42
1343.65,20,19.7325,20,31.3978,-774.4323120117188,100000,1172.38,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,100000,Hopper-v5,42
1038.31,21,20.1578,21,29.2437,-820.8093872070312,105000,1184.18,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,105000,Hopper-v5,42
850.71,22,19.9819,22,33.2554,-931.6786499023438,110000,886.42,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,110000,Hopper-v5,42
2178.04,23,19.0804,23,25.0286,-812.8809814453125,115000,1479.33,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,115000,Hopper-v5,42
2972.66,24,20.0661,24,23.5402,-794.6089477539062,120000,1316.28,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,120000,Hopper-v5,42
1096.8,25,20.5738,25,25.3708,-1026.1622314453125,125000,988.86,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,125000,Hopper-v5,42
2967.91,26,19.7672,26,18.4493,-633.6194458007812,130000,2034.71,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,130000,Hopper-v5,42
905.18,27,19.7502,27,22.6674,-946.822265625,135000,1224.58,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,135000,Hopper-v5,42
1086.92,28,20.0658,28,22.1723,-1046.8353271484375,140000,1108.3,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,140000,Hopper-v5,42
1172.46,29,20.2616,29,22.2779,-1123.229736328125,145000,1016.55,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,145000,Hopper-v5,42
1798.78,30,20.1668,30,20.9512,-1006.2042846679688,150000,1148.59,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,150000,Hopper-v5,42
2940.84,31,19.635,31,19.6428,-1005.4841918945312,155000,1549.75,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,155000,Hopper-v5,42
1931.75,32,19.5098,32,18.1146,-1032.2861328125,160000,1088.65,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,160000,Hopper-v5,42
2871.11,33,19.3618,33,15.582,-689.177734375,165000,2345.57,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,165000,Hopper-v5,42
2905.81,34,19.2136,34,16.8704,-754.1814575195312,170000,1707.32,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,170000,Hopper-v5,42
2995.58,35,19.255,35,18.5134,-937.6178588867188,175000,1510.09,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,175000,Hopper-v5,42
1730.6,36,19.9711,36,17.2863,-1013.6326904296876,180000,1455.63,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,180000,Hopper-v5,42
2971.64,37,18.8605,37,17.4599,-910.7275390625,185000,1840.51,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,185000,Hopper-v5,42
2974.26,38,19.4923,38,16.9253,-910.30322265625,190000,1706.88,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,190000,Hopper-v5,42
2908.28,39,19.8463,39,15.7883,-774.7153930664062,195000,2698.67,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,195000,Hopper-v5,42
3019.71,40,19.5642,40,18.6977,-721.4364013671875,200000,2639.04,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,200000,Hopper-v5,42
3082.99,41,18.8403,41,17.7239,-948.9373168945312,205000,1821.14,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,205000,Hopper-v5,42
3051.92,42,19.1598,42,19.1539,-1043.9217529296875,210000,1760.02,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,210000,Hopper-v5,42
3030.98,43,19.5822,43,18.0466,-753.4452514648438,215000,3059.85,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,215000,Hopper-v5,42
3129.89,44,18.4666,44,18.2765,-1072.671630859375,220000,1861.81,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,220000,Hopper-v5,42
3009.4,45,19.2998,45,17.5037,-789.3530883789062,225000,2987.53,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,225000,Hopper-v5,42
3062.09,46,19.145,46,17.5562,-701.2221069335938,230000,3074.43,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,230000,Hopper-v5,42
3045.92,47,18.816,47,16.7609,-799.025390625,235000,2967.12,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,235000,Hopper-v5,42
3060.38,48,18.852,48,17.0567,-766.36572265625,240000,3003.94,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,240000,Hopper-v5,42
3142.25,49,18.6227,49,29.61,-1504.8182373046875,245000,1721.65,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,245000,Hopper-v5,42
3164.27,50,18.6281,50,17.5942,-899.2926635742188,250000,2225.63,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,250000,Hopper-v5,42
3107.53,51,18.5057,51,16.9175,-951.2349853515624,255000,2943.48,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,255000,Hopper-v5,42
3076.38,52,19.0716,52,17.2924,-788.099609375,260000,2989.79,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,260000,Hopper-v5,42
3089.59,53,19.7803,53,17.8449,-777.27490234375,265000,3113.44,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,265000,Hopper-v5,42
3135.44,54,18.3045,54,16.511,-804.7621459960938,270000,2694.1,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,270000,Hopper-v5,42
3089.58,55,18.9036,55,17.084,-868.7900390625,275000,3107.28,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,275000,Hopper-v5,42
3093.93,56,18.3677,56,17.2162,-1064.6552734375,280000,3057.51,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,280000,Hopper-v5,42
3178.62,57,18.5601,57,22.4343,-1236.003662109375,285000,1937.67,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,285000,Hopper-v5,42
3086.26,58,18.1941,58,16.185,-913.8339233398438,290000,3057.3,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,290000,Hopper-v5,42
3059.89,59,18.121,59,15.8662,-1002.2154541015624,295000,3073.37,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,295000,Hopper-v5,42
3062.45,60,17.8628,60,20.1967,-1133.851318359375,300000,2697.59,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,300000,Hopper-v5,42
3085.06,61,18.6282,61,15.7806,-875.12744140625,305000,2787.5,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,305000,Hopper-v5,42
3065.9,62,18.0057,62,16.1877,-1129.1876220703125,310000,2978.0,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,310000,Hopper-v5,42
3071.02,63,18.584,63,16.2013,-997.2656860351562,315000,3090.49,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,315000,Hopper-v5,42
3086.54,64,18.4478,64,16.608,-1057.8565673828125,320000,3090.99,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,320000,Hopper-v5,42
3097.06,65,18.2031,65,17.7849,-1042.5145263671875,325000,2969.07,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,325000,Hopper-v5,42
3059.83,66,17.9877,66,16.3457,-1121.9942626953125,330000,3016.15,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,330000,Hopper-v5,42
3094.07,67,18.4302,67,16.0602,-1030.54638671875,335000,3107.55,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,335000,Hopper-v5,42
3085.31,68,18.5181,68,15.9115,-970.9614868164062,340000,2979.64,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,340000,Hopper-v5,42
3080.96,69,17.8643,69,15.38,-1107.7083740234375,345000,3103.31,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,345000,Hopper-v5,42
3049.04,70,17.9816,70,15.6957,-1143.2467041015625,350000,3065.92,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,350000,Hopper-v5,42
3053.69,71,18.1145,71,15.522,-1109.58056640625,355000,3068.1,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,355000,Hopper-v5,42
3106.57,72,17.9981,72,16.8601,-1240.8092041015625,360000,2717.1,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,360000,Hopper-v5,42
3144.98,73,17.9635,73,16.7939,-1128.17626953125,365000,2634.88,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,365000,Hopper-v5,42
3102.86,74,17.9043,74,16.5104,-1211.9114990234375,370000,2565.42,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,370000,Hopper-v5,42
3083.42,75,17.5209,75,15.0798,-1116.66455078125,375000,3082.37,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,375000,Hopper-v5,42
3097.7,76,17.9348,76,15.6107,-1123.51513671875,380000,3117.08,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,380000,Hopper-v5,42
3084.74,77,17.8781,77,15.1144,-1252.470458984375,385000,2698.68,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,385000,Hopper-v5,42
3127.06,78,18.0588,78,15.2077,-1207.6226806640625,390000,3036.07,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,390000,Hopper-v5,42
3139.33,79,18.3363,79,15.5791,-1109.9461669921875,395000,3033.6,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,395000,Hopper-v5,42
3088.18,80,17.7759,80,14.9897,-1364.720947265625,400000,3023.75,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,400000,Hopper-v5,42
3135.96,81,17.7408,81,15.3729,-1566.7607421875,405000,2634.35,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,405000,Hopper-v5,42
3122.55,82,17.9042,82,15.2882,-1182.930908203125,410000,3126.4,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,410000,Hopper-v5,42
3098.92,83,18.075,83,17.669,-1430.98486328125,415000,2843.25,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,415000,Hopper-v5,42
3094.84,84,17.7457,84,15.0253,-1231.8787841796875,420000,3100.64,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,420000,Hopper-v5,42
3126.39,85,17.4723,85,16.1166,-1302.1358642578125,425000,3134.5,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,425000,Hopper-v5,42
3103.76,86,17.7904,86,18.3354,-1661.00048828125,430000,2620.3,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,430000,Hopper-v5,42
3121.27,87,18.0611,87,19.5837,-1320.561767578125,435000,2862.08,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,435000,Hopper-v5,42
3110.97,88,17.6158,88,18.8937,-1510.6492919921875,440000,2505.71,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,440000,Hopper-v5,42
3099.99,89,17.8967,89,21.5736,-1687.781494140625,445000,3033.51,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,445000,Hopper-v5,42
3105.13,90,18.2392,90,16.4037,-1425.9906005859375,450000,3027.93,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,450000,Hopper-v5,42
3132.4,91,17.786,91,15.4142,-1326.455810546875,455000,3051.01,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,455000,Hopper-v5,42
3138.65,92,17.4465,92,14.6977,-1328.4637451171875,460000,3050.86,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,460000,Hopper-v5,42
3127.43,93,17.7861,93,14.9122,-1320.8525390625,465000,2866.31,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,465000,Hopper-v5,42
3105.34,94,18.1165,94,23.4313,-1881.500244140625,470000,2543.78,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,470000,Hopper-v5,42
3096.55,95,18.2043,95,28.8351,-1929.884765625,475000,2580.35,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,475000,Hopper-v5,42
3120.02,96,18.7115,96,14.996,-1414.9332275390625,480000,3112.16,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,480000,Hopper-v5,42
3119.38,97,17.5471,97,14.8544,-1353.6781005859375,485000,2919.78,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,485000,Hopper-v5,42
3117.85,98,17.9962,98,15.1174,-1451.6236572265625,490000,3025.17,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,490000,Hopper-v5,42
3118.79,99,17.9008,99,21.8772,-1510.74853515625,495000,2828.25,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,495000,Hopper-v5,42
3123.3,100,17.8473,100,18.7286,-1673.973388671875,500000,2629.12,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,500000,Hopper-v5,42
3146.58,101,17.7928,101,14.3171,-1341.45166015625,505000,2992.62,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,505000,Hopper-v5,42
3157.99,102,17.6356,102,27.346,-1680.71337890625,510000,2162.8,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,510000,Hopper-v5,42
3092.69,103,17.7224,103,29.1144,-1985.950927734375,515000,2600.98,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,515000,Hopper-v5,42
3139.95,104,16.9028,104,19.0429,-1592.12548828125,520000,2578.25,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,520000,Hopper-v5,42
3145.08,105,17.6718,105,17.8861,-1950.4281005859373,525000,2341.22,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,525000,Hopper-v5,42
3121.74,106,17.3384,106,18.9494,-1732.2579345703125,530000,2453.18,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,530000,Hopper-v5,42
3117.17,107,17.2871,107,13.9483,-1572.7999267578125,535000,3010.93,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,535000,Hopper-v5,42
3121.35,108,17.1301,108,17.0871,-1950.203125,540000,2813.5,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,540000,Hopper-v5,42
3127.47,109,17.4214,109,14.1979,-1518.3519287109375,545000,3144.82,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,545000,Hopper-v5,42
3110.76,110,17.5293,110,23.7529,-2482.357177734375,550000,2097.84,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,550000,Hopper-v5,42
3136.86,111,17.2054,111,21.4359,-1971.6915283203125,555000,2312.12,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,555000,Hopper-v5,42
3158.37,112,18.1151,112,14.7253,-1478.6009521484375,560000,3139.86,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,560000,Hopper-v5,42
3123.77,113,17.4251,113,17.3076,-1685.63525390625,565000,2561.91,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,565000,Hopper-v5,42
3131.46,114,16.9525,114,19.2392,-2084.447998046875,570000,2888.08,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,570000,Hopper-v5,42
3207.24,115,17.3538,115,23.0954,-2247.93603515625,575000,2065.78,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,575000,Hopper-v5,42
3138.69,116,16.7162,116,20.5035,-2046.3294677734373,580000,2722.14,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,580000,Hopper-v5,42
3143.13,117,17.4366,117,14.2764,-1595.4603271484375,585000,3096.58,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,585000,Hopper-v5,42
3154.36,118,16.5285,118,13.6713,-1270.839111328125,590000,3005.67,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,590000,Hopper-v5,42
3191.44,119,17.2965,119,15.0738,-1564.6943359375,595000,2756.2,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,595000,Hopper-v5,42
3145.34,120,16.8801,120,15.4969,-1535.5877685546875,600000,2215.49,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,600000,Hopper-v5,42
3192.21,121,17.2364,121,16.1054,-1695.3253173828125,605000,2456.2,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,605000,Hopper-v5,42
3156.71,122,17.061,122,14.1006,-1582.9234619140625,610000,2955.66,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,610000,Hopper-v5,42
3147.6,123,16.1853,123,18.9695,-1773.67041015625,615000,2951.01,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,615000,Hopper-v5,42
3183.96,124,17.1065,124,13.8772,-1443.134765625,620000,2808.67,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,620000,Hopper-v5,42
3127.48,125,15.9257,125,13.0005,-1497.46728515625,625000,3113.03,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,625000,Hopper-v5,42
3124.91,126,16.282,126,13.1292,-1494.6793212890625,630000,3072.7,4,0.1,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_54_q4_seed42_qstd0.1,630000,Hopper-v5,42
