Running Forward KL,Itration,Running Env Steps,Real Sto Return,Reward Loss,Running Reverse KL,Running Update Time,Real Det Return,q,clip,folder,episode,environment,seed
33.0838,60,300000,1015.76,-2062.025634765625,24.0238,60,1029.19,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,300000,Hopper-v5,123
33.5968,61,305000,1128.72,-1958.009765625,31.2701,61,1120.73,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,305000,Hopper-v5,123
34.2058,62,310000,930.72,-2167.537109375,27.0348,62,932.15,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,310000,Hopper-v5,123
33.1373,63,315000,1066.5,-2313.14453125,21.6948,63,1091.23,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,315000,Hopper-v5,123
33.4367,64,320000,1076.12,-2625.134521484375,31.7983,64,1075.36,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,320000,Hopper-v5,123
32.8926,65,325000,1068.5,-2254.85107421875,25.0466,65,1069.08,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,325000,Hopper-v5,123
33.2719,66,330000,1047.45,-2755.7373046875,37.8454,66,1047.9,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,330000,Hopper-v5,123
33.6068,67,335000,1083.3,-2677.339599609375,28.6496,67,1080.03,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,335000,Hopper-v5,123
33.2999,68,340000,1051.46,-2668.042236328125,38.1913,68,1050.72,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,340000,Hopper-v5,123
32.0027,69,345000,1125.88,-2106.630859375,30.9866,69,984.72,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,345000,Hopper-v5,123
32.7765,70,350000,904.05,-2057.45849609375,32.0079,70,1160.27,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,350000,Hopper-v5,123
33.0621,71,355000,1067.66,-2882.02880859375,56.5785,71,1057.4,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,355000,Hopper-v5,123
31.936,72,360000,546.29,-2050.306884765625,43.2463,72,466.86,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,360000,Hopper-v5,123
32.7801,73,365000,901.51,-2386.8388671875,35.5019,73,847.38,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,365000,Hopper-v5,123
32.2571,74,370000,1125.13,-2569.3740234375,42.305,74,1007.94,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,370000,Hopper-v5,123
32.1311,75,375000,931.16,-2825.669677734375,53.4992,75,843.14,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,375000,Hopper-v5,123
33.2759,76,380000,1049.25,-3015.519775390625,48.3353,76,1056.74,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,380000,Hopper-v5,123
32.6339,77,385000,943.87,-2898.7646484375,41.69,77,919.28,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,385000,Hopper-v5,123
31.9365,78,390000,202.66,-2564.365234375,27.8636,78,185.8,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,390000,Hopper-v5,123
32.2858,79,395000,1217.99,-2298.740966796875,18.7891,79,1170.85,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,395000,Hopper-v5,123
31.8363,80,400000,1183.13,-2272.987060546875,22.3039,80,1182.22,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,400000,Hopper-v5,123
40.0003,81,405000,998.34,-3582.99609375,94.3844,81,998.43,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,405000,Hopper-v5,123
37.4128,82,410000,1024.17,-3286.56103515625,29.8048,82,1024.14,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,410000,Hopper-v5,123
30.3496,83,415000,719.62,-2964.467041015625,38.4338,83,687.97,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,415000,Hopper-v5,123
31.869,84,420000,246.1,-2775.59912109375,122.09,84,246.86,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,420000,Hopper-v5,123
29.3385,85,425000,717.75,-2652.276611328125,22.5274,85,714.82,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,425000,Hopper-v5,123
31.1723,86,430000,1021.29,-2447.9970703125,45.931,86,906.68,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,430000,Hopper-v5,123
31.5893,87,435000,1002.0,-2856.60302734375,25.4146,87,1024.35,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,435000,Hopper-v5,123
32.7652,88,440000,1195.9,-2911.726806640625,18.2626,88,1131.4,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,440000,Hopper-v5,123
32.2896,89,445000,1259.01,-2468.337646484375,16.6775,89,1291.61,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,445000,Hopper-v5,123
29.9205,90,450000,1086.97,-3209.606201171875,32.401,90,1085.8,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,450000,Hopper-v5,123
33.5679,91,455000,1073.4,-3722.200439453125,26.697,91,1067.28,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,455000,Hopper-v5,123
33.8798,92,460000,853.99,-3879.667236328125,26.7283,92,813.87,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,460000,Hopper-v5,123
33.0222,93,465000,1153.13,-3027.794921875,20.8057,93,1147.2,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,465000,Hopper-v5,123
33.7897,94,470000,1038.56,-4044.172119140625,60.2382,94,1042.28,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,470000,Hopper-v5,123
32.7493,95,475000,1031.91,-3347.81201171875,24.9429,95,1156.04,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,475000,Hopper-v5,123
33.387,96,480000,1064.96,-3906.43310546875,30.0214,96,1071.57,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,480000,Hopper-v5,123
27.4797,97,485000,964.32,-2229.553955078125,42.6991,97,725.88,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,485000,Hopper-v5,123
33.7055,98,490000,1052.98,-4096.67724609375,60.3885,98,1054.28,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,490000,Hopper-v5,123
31.6234,99,495000,1016.9,-3999.974609375,34.8138,99,1062.2,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,495000,Hopper-v5,123
33.5914,100,500000,1161.71,-3261.8046875,25.5583,100,1165.41,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,500000,Hopper-v5,123
32.8674,101,505000,1085.98,-3657.620361328125,25.8777,101,1083.98,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,505000,Hopper-v5,123
34.8858,102,510000,1059.44,-4311.83056640625,55.1394,102,1059.29,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,510000,Hopper-v5,123
32.5591,103,515000,1074.76,-3884.997314453125,32.413,103,1081.8,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,515000,Hopper-v5,123
33.6127,104,520000,1060.0,-4277.396484375,54.3248,104,1006.92,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,520000,Hopper-v5,123
32.8734,105,525000,1183.38,-3861.466552734375,31.8645,105,1184.81,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,525000,Hopper-v5,123
33.3245,106,530000,1153.0,-4026.68798828125,34.8347,106,1155.29,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,530000,Hopper-v5,123
34.0752,107,535000,1048.3,-4520.873046875,65.3286,107,1048.38,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,535000,Hopper-v5,123
33.7933,108,540000,1078.53,-4450.62548828125,42.1576,108,1076.45,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,540000,Hopper-v5,123
33.3539,109,545000,991.85,-3601.69482421875,25.4757,109,1060.49,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,545000,Hopper-v5,123
32.7649,110,550000,1198.22,-3038.649658203125,18.9114,110,1206.59,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,550000,Hopper-v5,123
32.6679,111,555000,1029.1,-4140.26953125,23.6123,111,1022.68,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,555000,Hopper-v5,123
33.2584,112,560000,1106.23,-4638.8212890625,47.6882,112,1109.88,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,560000,Hopper-v5,123
29.3765,113,565000,390.73,-3957.4599609375,74.5253,113,419.6,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,565000,Hopper-v5,123
34.1991,114,570000,1060.93,-4976.8291015625,77.1149,114,1065.3,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,570000,Hopper-v5,123
33.1656,115,575000,1163.84,-3659.13134765625,29.3013,115,1161.55,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,575000,Hopper-v5,123
33.0726,116,580000,1081.58,-4700.65576171875,24.8322,116,1084.82,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,580000,Hopper-v5,123
32.8229,117,585000,1079.27,-5134.70703125,41.8227,117,1020.19,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,585000,Hopper-v5,123
32.7408,118,590000,1106.51,-4840.10107421875,86.7366,118,1087.96,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,590000,Hopper-v5,123
33.4469,119,595000,1049.41,-5186.6923828125,41.5071,119,1050.07,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,595000,Hopper-v5,123
33.9518,120,600000,1062.46,-5288.93603515625,55.0221,120,1058.66,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,600000,Hopper-v5,123
31.3728,121,605000,1006.43,-5226.298828125,42.925,121,992.1,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,605000,Hopper-v5,123
33.8812,122,610000,745.95,-5512.79296875,77.2663,122,777.79,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,610000,Hopper-v5,123
33.9164,123,615000,1044.81,-5737.01708984375,75.4435,123,1045.64,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,615000,Hopper-v5,123
34.1804,124,620000,1065.46,-5453.791015625,64.3654,124,1066.34,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,620000,Hopper-v5,123
34.3063,125,625000,1062.2,-5609.2236328125,76.8149,125,1062.51,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,625000,Hopper-v5,123
32.5691,126,630000,1236.75,-3634.35888671875,18.2606,126,1296.91,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,630000,Hopper-v5,123
29.9998,127,635000,687.21,-4213.65283203125,55.0499,127,776.7,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,635000,Hopper-v5,123
32.9126,128,640000,1228.85,-4513.08935546875,19.6488,128,1216.88,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,640000,Hopper-v5,123
33.7255,129,645000,1057.12,-5790.25341796875,71.7555,129,1057.29,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,645000,Hopper-v5,123
34.0382,130,650000,1052.51,-5698.81005859375,35.8446,130,1052.54,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,650000,Hopper-v5,123
30.3686,131,655000,594.48,-4671.40087890625,62.8737,131,709.81,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,655000,Hopper-v5,123
32.5181,132,660000,961.32,-5837.93408203125,59.5714,132,967.49,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,660000,Hopper-v5,123
32.0095,133,665000,1182.2,-4618.0478515625,22.8016,133,1184.34,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,665000,Hopper-v5,123
32.5774,134,670000,1157.16,-5096.01953125,26.5965,134,1157.71,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,670000,Hopper-v5,123
32.3723,135,675000,961.34,-4756.591796875,17.1446,135,953.23,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,675000,Hopper-v5,123
29.1099,136,680000,634.75,-4393.45361328125,35.2431,136,580.96,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,680000,Hopper-v5,123
33.1615,137,685000,1083.8,-5694.3515625,28.9639,137,1085.64,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,685000,Hopper-v5,123
35.4902,138,690000,1049.09,-6427.2421875,49.6771,138,1048.95,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,690000,Hopper-v5,123
30.5813,139,695000,997.8,-4771.79931640625,28.7179,139,961.93,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,695000,Hopper-v5,123
34.2348,140,700000,1057.55,-6463.74951171875,81.1059,140,1057.4,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,700000,Hopper-v5,123
35.9016,141,705000,1039.05,-6860.05126953125,56.6303,141,1039.3,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,705000,Hopper-v5,123
30.8887,142,710000,924.92,-4572.12890625,16.4901,142,858.71,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,710000,Hopper-v5,123
32.948,143,715000,1157.28,-5811.0166015625,18.7521,143,1157.27,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,715000,Hopper-v5,123
32.6971,144,720000,1011.58,-6287.91162109375,77.3962,144,1062.92,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,720000,Hopper-v5,123
34.4676,145,725000,1058.33,-6760.76220703125,40.5923,145,1058.23,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,725000,Hopper-v5,123
32.6157,146,730000,238.19,-4732.28662109375,160.6154,146,212.95,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,730000,Hopper-v5,123
30.8569,147,735000,1031.72,-5208.978515625,22.9186,147,1122.68,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,735000,Hopper-v5,123
32.3594,148,740000,1184.87,-5486.400390625,24.8534,148,1181.35,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,740000,Hopper-v5,123
32.0041,149,745000,1109.75,-5431.416015625,28.2146,149,1118.32,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,745000,Hopper-v5,123
34.2978,150,750000,1051.9,-7231.109375,66.8183,150,1052.19,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,750000,Hopper-v5,123
34.21,151,755000,1057.55,-7091.33544921875,82.3929,151,1057.78,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,755000,Hopper-v5,123
30.891,152,760000,892.77,-5381.22998046875,36.4365,152,961.23,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,760000,Hopper-v5,123
33.2142,153,765000,1137.88,-5744.96435546875,20.4783,153,1139.26,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,765000,Hopper-v5,123
32.5149,154,770000,1125.6,-6147.50439453125,34.6008,154,1086.53,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,770000,Hopper-v5,123
32.116,155,775000,982.65,-6125.87158203125,33.253,155,940.78,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,775000,Hopper-v5,123
32.848,156,780000,1062.01,-7312.65380859375,36.8826,156,1070.67,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,780000,Hopper-v5,123
33.1048,157,785000,1137.09,-6435.626953125,49.22,157,1138.55,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,785000,Hopper-v5,123
29.5715,158,790000,982.7,-5991.58447265625,20.3019,158,934.22,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,790000,Hopper-v5,123
32.9078,159,795000,1179.9,-6446.0166015625,26.1517,159,1182.88,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,795000,Hopper-v5,123
32.4546,160,800000,1294.87,-5324.8115234375,20.0688,160,1313.17,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,800000,Hopper-v5,123
32.8436,161,805000,1237.94,-6121.34912109375,19.2633,161,1242.44,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,805000,Hopper-v5,123
33.2332,162,810000,1041.14,-7708.60205078125,50.8658,162,1040.95,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,810000,Hopper-v5,123
33.3972,163,815000,1065.32,-7666.47607421875,48.0582,163,1070.05,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,815000,Hopper-v5,123
32.5331,164,820000,1031.25,-7104.1630859375,57.2964,164,1096.78,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,820000,Hopper-v5,123
32.9613,165,825000,1094.08,-6733.68798828125,24.4129,165,1097.92,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,825000,Hopper-v5,123
32.6165,166,830000,1303.02,-5931.2099609375,23.9338,166,1308.23,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,830000,Hopper-v5,123
33.121,167,835000,1254.77,-6952.7216796875,25.2261,167,1252.9,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,835000,Hopper-v5,123
29.5257,168,840000,856.04,-5911.15478515625,35.9537,168,867.87,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,840000,Hopper-v5,123
29.7541,169,845000,922.31,-6416.82470703125,54.9706,169,845.25,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,845000,Hopper-v5,123
31.7493,170,850000,1168.24,-6272.43212890625,20.936,170,1215.49,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,850000,Hopper-v5,123
39.6264,171,855000,1007.96,-9056.3916015625,60.5027,171,1007.97,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,855000,Hopper-v5,123
33.1338,172,860000,1246.09,-6743.84619140625,36.3564,172,1246.83,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,860000,Hopper-v5,123
32.9023,173,865000,1191.72,-7700.5595703125,35.7297,173,1189.58,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,865000,Hopper-v5,123
32.8995,174,870000,1069.97,-8073.966796875,42.7819,174,1070.28,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,870000,Hopper-v5,123
32.2542,175,875000,1165.84,-7430.21044921875,24.934,175,1158.1,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,875000,Hopper-v5,123
32.5427,176,880000,1224.23,-7004.736328125,24.5104,176,1231.95,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,880000,Hopper-v5,123
32.7941,177,885000,1274.35,-7295.81640625,24.7266,177,1281.31,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,885000,Hopper-v5,123
33.0632,178,890000,1266.77,-6572.8818359375,24.7248,178,1264.07,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,890000,Hopper-v5,123
31.1817,179,895000,891.87,-7339.36328125,48.8415,179,666.56,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,895000,Hopper-v5,123
33.1392,180,900000,1011.51,-9107.1513671875,30.3277,180,1006.99,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,900000,Hopper-v5,123
32.6525,181,905000,1302.34,-7080.525390625,35.2252,181,1299.43,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,905000,Hopper-v5,123
33.3016,182,910000,1045.92,-9055.0009765625,21.2622,182,1046.13,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,910000,Hopper-v5,123
30.9915,183,915000,993.9,-8479.294921875,89.0883,183,1021.63,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,915000,Hopper-v5,123
31.6094,184,920000,1241.48,-5876.4931640625,20.7401,184,1241.44,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,920000,Hopper-v5,123
31.2308,185,925000,871.92,-7308.8974609375,20.2559,185,700.49,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,925000,Hopper-v5,123
29.9908,186,930000,909.31,-7102.5634765625,35.6801,186,883.16,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,930000,Hopper-v5,123
32.8642,187,935000,1108.14,-8581.8466796875,53.9297,187,1147.55,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,935000,Hopper-v5,123
31.7799,188,940000,957.13,-9258.8173828125,52.6481,188,955.22,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,940000,Hopper-v5,123
31.7289,189,945000,1039.81,-7313.84228515625,16.6291,189,1030.3,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,945000,Hopper-v5,123
31.7569,190,950000,958.33,-8317.3017578125,59.2203,190,928.28,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,950000,Hopper-v5,123
38.2646,191,955000,1035.35,-10641.2509765625,113.7971,191,1035.27,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,955000,Hopper-v5,123
29.7606,192,960000,318.21,-8006.2080078125,135.2863,192,385.36,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,960000,Hopper-v5,123
34.7246,193,965000,1041.01,-10525.76953125,48.8476,193,1042.42,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,965000,Hopper-v5,123
34.3527,194,970000,1015.11,-10684.0830078125,60.6576,194,1046.86,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,970000,Hopper-v5,123
33.2295,195,975000,1046.91,-9919.771484375,88.0556,195,1027.52,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,975000,Hopper-v5,123
33.2285,196,980000,1110.0,-9206.478515625,24.661,196,1107.78,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,980000,Hopper-v5,123
32.9801,197,985000,222.06,-9573.3154296875,24.7666,197,221.42,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,985000,Hopper-v5,123
32.97,198,990000,1259.57,-7447.865234375,20.1583,198,1262.25,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,990000,Hopper-v5,123
30.8476,199,995000,1012.04,-7698.50244140625,22.2216,199,1038.84,5,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_14_q5_seed123,995000,Hopper-v5,123
32.0496,0,0,226.83,-1362.4381103515625,17.5166,0,228.6,10,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_31_q10_seed1024,0,Hopper-v5,1024
30.5587,1,5000,324.21,-779.812744140625,15.4227,1,337.82,10,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_31_q10_seed1024,5000,Hopper-v5,1024
31.4461,2,10000,337.51,-1297.068603515625,83.856,2,345.76,10,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_31_q10_seed1024,10000,Hopper-v5,1024
27.8287,3,15000,361.81,-1140.935302734375,40.6761,3,403.55,10,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_31_q10_seed1024,15000,Hopper-v5,1024
27.2604,4,20000,545.75,-1134.1424560546875,47.1243,4,449.55,10,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_31_q10_seed1024,20000,Hopper-v5,1024
28.737,5,25000,522.83,-1063.2479248046875,87.7614,5,564.67,10,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_31_q10_seed1024,25000,Hopper-v5,1024
25.9664,6,30000,709.47,-1086.5797119140625,81.8312,6,694.45,10,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_31_q10_seed1024,30000,Hopper-v5,1024
25.8458,7,35000,626.43,-1347.9796142578125,70.7867,7,666.62,10,,logs/Hopper-v5/exp-4/first runs/2024_11_10_14_31_31_q10_seed1024,35000,Hopper-v5,1024
