Real Sto Return,Itration,Running Env Steps,Reward Loss,Real Det Return,Running Reverse KL,Running Forward KL,Running Update Time,q,clip,folder,episode,environment,seed
3398.02,134,670000,-643.7776489257812,3419.21,14.3365,20.5073,134,10,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_56_05_q10_seed456_qstd3.0,670000,Hopper-v5,456
3398.25,135,675000,-559.4383544921875,3445.71,14.0167,20.6858,135,10,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_56_05_q10_seed456_qstd3.0,675000,Hopper-v5,456
3428.52,136,680000,-639.3533935546875,3459.66,13.6735,20.5949,136,10,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_56_05_q10_seed456_qstd3.0,680000,Hopper-v5,456
3417.0,137,685000,-591.9110107421875,3459.28,14.6321,20.7926,137,10,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_56_05_q10_seed456_qstd3.0,685000,Hopper-v5,456
3416.43,138,690000,-556.4591064453125,3462.29,13.3021,19.716,138,10,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_56_05_q10_seed456_qstd3.0,690000,Hopper-v5,456
3374.62,139,695000,-605.1015625,3477.41,13.8603,20.5787,139,10,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_56_05_q10_seed456_qstd3.0,695000,Hopper-v5,456
3412.35,140,700000,-591.806396484375,3467.79,13.49,19.7769,140,10,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_56_05_q10_seed456_qstd3.0,700000,Hopper-v5,456
3422.45,141,705000,-607.2161865234375,3453.86,13.9802,20.3648,141,10,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_56_05_q10_seed456_qstd3.0,705000,Hopper-v5,456
3419.32,142,710000,-610.4829711914062,3457.5,14.1196,20.6774,142,10,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_56_05_q10_seed456_qstd3.0,710000,Hopper-v5,456
3374.57,143,715000,-622.477783203125,3439.87,13.5037,20.119,143,10,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_56_05_q10_seed456_qstd3.0,715000,Hopper-v5,456
3415.02,144,720000,-671.0247802734375,3448.95,14.0744,20.4075,144,10,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_56_05_q10_seed456_qstd3.0,720000,Hopper-v5,456
3401.12,145,725000,-680.60009765625,3456.67,13.8993,20.1925,145,10,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_56_05_q10_seed456_qstd3.0,725000,Hopper-v5,456
3433.01,146,730000,-694.1074829101562,3474.96,13.9789,20.3401,146,10,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_56_05_q10_seed456_qstd3.0,730000,Hopper-v5,456
3408.35,147,735000,-681.3790893554688,3446.97,13.9032,20.5334,147,10,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_56_05_q10_seed456_qstd3.0,735000,Hopper-v5,456
3399.47,148,740000,-679.8541259765625,3439.83,13.4193,20.2959,148,10,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_56_05_q10_seed456_qstd3.0,740000,Hopper-v5,456
3365.33,149,745000,-694.4601440429688,3466.1,13.1717,20.4447,149,10,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_56_05_q10_seed456_qstd3.0,745000,Hopper-v5,456
3395.28,150,750000,-704.2157592773438,3436.65,14.0275,20.4793,150,10,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_56_05_q10_seed456_qstd3.0,750000,Hopper-v5,456
3420.94,151,755000,-696.7772827148438,3451.42,14.0675,20.3793,151,10,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_56_05_q10_seed456_qstd3.0,755000,Hopper-v5,456
3382.1,152,760000,-679.6336669921875,3461.47,13.1451,20.0279,152,10,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_56_05_q10_seed456_qstd3.0,760000,Hopper-v5,456
3389.59,153,765000,-682.482177734375,3438.65,13.0402,20.0541,153,10,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_56_05_q10_seed456_qstd3.0,765000,Hopper-v5,456
3415.31,154,770000,-686.8873291015625,3456.64,14.0326,20.0277,154,10,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_56_05_q10_seed456_qstd3.0,770000,Hopper-v5,456
3353.86,155,775000,-692.1060791015625,3445.01,13.5421,20.0008,155,10,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_56_05_q10_seed456_qstd3.0,775000,Hopper-v5,456
3413.22,156,780000,-656.263671875,3452.23,13.333,19.2276,156,10,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_56_05_q10_seed456_qstd3.0,780000,Hopper-v5,456
3359.7,157,785000,-801.4698486328125,3478.05,13.104,20.5305,157,10,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_56_05_q10_seed456_qstd3.0,785000,Hopper-v5,456
3378.81,158,790000,-728.2832641601562,3428.86,14.0072,20.16,158,10,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_56_05_q10_seed456_qstd3.0,790000,Hopper-v5,456
3383.33,159,795000,-699.990234375,3432.46,13.6921,19.7375,159,10,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_56_05_q10_seed456_qstd3.0,795000,Hopper-v5,456
3374.94,160,800000,-687.1292114257812,3472.86,14.3595,20.448,160,10,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_56_05_q10_seed456_qstd3.0,800000,Hopper-v5,456
3404.67,161,805000,-741.461669921875,3443.04,13.9708,20.0375,161,10,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_56_05_q10_seed456_qstd3.0,805000,Hopper-v5,456
192.44,0,0,320.8750305175781,191.71,28.8463,33.8642,0,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,0,Hopper-v5,123
211.35,1,5000,276.5317687988281,216.21,27.0286,33.6372,1,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,5000,Hopper-v5,123
207.34,2,10000,43.44195175170898,200.54,24.6731,33.3106,2,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,10000,Hopper-v5,123
224.03,3,15000,10.717596054077148,227.98,24.6817,33.6552,3,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,15000,Hopper-v5,123
224.84,4,20000,106.1094207763672,231.57,25.857,34.0746,4,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,20000,Hopper-v5,123
242.93,5,25000,-110.69684600830078,253.54,23.4189,33.8193,5,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,25000,Hopper-v5,123
238.39,6,30000,-181.52737426757807,237.24,30.3729,32.6165,6,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,30000,Hopper-v5,123
241.96,7,35000,-192.01812744140625,244.53,40.5669,32.286,7,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,35000,Hopper-v5,123
265.45,8,40000,-218.99478149414065,266.52,35.5071,30.7997,8,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,40000,Hopper-v5,123
313.98,9,45000,-199.9205322265625,318.06,37.9592,29.7509,9,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,45000,Hopper-v5,123
343.46,10,50000,-220.4295654296875,347.8,37.1462,29.7994,10,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,50000,Hopper-v5,123
406.81,11,55000,-270.0264587402344,417.75,43.9306,30.0219,11,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,55000,Hopper-v5,123
465.68,12,60000,-204.01171875,470.63,24.4255,29.1029,12,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,60000,Hopper-v5,123
550.08,13,65000,-280.5251770019531,541.69,31.4705,25.8937,13,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,65000,Hopper-v5,123
599.61,14,70000,-306.5884094238281,611.01,35.5636,25.9617,14,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,70000,Hopper-v5,123
664.01,15,75000,-346.36248779296875,643.11,40.2399,26.2638,15,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,75000,Hopper-v5,123
671.01,16,80000,-393.035888671875,683.11,42.0269,25.9641,16,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,80000,Hopper-v5,123
688.71,17,85000,-416.5868835449219,657.35,36.7237,25.4982,17,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,85000,Hopper-v5,123
652.28,18,90000,-429.6528625488281,685.57,35.5112,25.5972,18,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,90000,Hopper-v5,123
717.5,19,95000,-450.2171020507813,729.17,36.1881,25.0356,19,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,95000,Hopper-v5,123
888.52,20,100000,-479.9946899414063,970.87,34.2194,25.3273,20,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,100000,Hopper-v5,123
830.43,21,105000,-228.2364196777344,822.78,18.0052,25.3143,21,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,105000,Hopper-v5,123
807.01,22,110000,-123.76311492919922,764.73,16.983,24.4933,22,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,110000,Hopper-v5,123
786.61,23,115000,-151.82998657226562,826.17,16.2765,25.2973,23,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,115000,Hopper-v5,123
901.99,24,120000,-155.3502655029297,905.21,15.7689,25.5819,24,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,120000,Hopper-v5,123
958.83,25,125000,-167.53945922851562,957.32,16.3254,25.9417,25,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,125000,Hopper-v5,123
997.77,26,130000,-58.35977935791016,960.38,15.8237,24.6567,26,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,130000,Hopper-v5,123
982.12,27,135000,-111.25348663330078,952.87,15.1449,24.3293,27,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,135000,Hopper-v5,123
1020.47,28,140000,-367.7914123535156,1130.04,14.6865,24.6754,28,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,140000,Hopper-v5,123
931.06,29,145000,-29.768293380737305,935.63,15.7316,24.3635,29,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,145000,Hopper-v5,123
1014.32,30,150000,-34.743614196777344,1062.23,14.8113,23.8297,30,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,150000,Hopper-v5,123
1172.65,31,155000,-128.67190551757812,1259.47,18.9578,24.2221,31,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,155000,Hopper-v5,123
1057.88,32,160000,-49.58492660522461,1458.91,14.382,23.2523,32,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,160000,Hopper-v5,123
962.72,33,165000,-67.47506713867188,1194.52,13.9801,23.3111,33,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,165000,Hopper-v5,123
1129.09,34,170000,-105.94647216796876,1497.77,13.3973,22.9464,34,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,170000,Hopper-v5,123
825.63,35,175000,-207.91400146484372,721.79,13.1291,23.1301,35,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,175000,Hopper-v5,123
1462.37,36,180000,-506.8118286132813,2188.59,13.561,22.5631,36,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,180000,Hopper-v5,123
2183.83,37,185000,-390.8530578613281,2530.76,11.7225,21.8778,37,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,185000,Hopper-v5,123
1342.84,38,190000,-605.6455078125,1673.58,14.6532,22.1439,38,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,190000,Hopper-v5,123
1311.81,39,195000,-676.0811767578125,2765.77,13.9685,22.4775,39,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,195000,Hopper-v5,123
1222.95,40,200000,-739.0603637695312,1495.3,16.5384,22.8661,40,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,200000,Hopper-v5,123
1615.47,41,205000,-648.8175048828125,2960.31,15.4971,21.9021,41,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,205000,Hopper-v5,123
1149.72,42,210000,-884.9905395507812,1535.02,20.7941,23.1635,42,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,210000,Hopper-v5,123
1950.44,43,215000,-504.4450378417969,2868.12,12.8017,21.27,43,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,215000,Hopper-v5,123
1148.45,44,220000,-926.5912475585938,1304.67,22.9814,21.762,44,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,220000,Hopper-v5,123
1746.36,45,225000,-723.7969360351562,2860.4,20.9753,22.731,45,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,225000,Hopper-v5,123
1173.01,46,230000,-1063.1043701171875,2145.31,30.048,22.6461,46,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,230000,Hopper-v5,123
1638.74,47,235000,-735.6973876953125,2909.9,21.9439,20.8681,47,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,235000,Hopper-v5,123
1524.08,48,240000,-832.2891845703125,2913.22,24.8219,22.0794,48,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,240000,Hopper-v5,123
1227.53,49,245000,-964.1476440429688,1174.56,27.824,22.0286,49,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,245000,Hopper-v5,123
1320.74,50,250000,-980.83251953125,3011.65,31.5217,21.7674,50,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,250000,Hopper-v5,123
982.6,51,255000,-1176.217529296875,1058.83,37.2557,23.3475,51,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,255000,Hopper-v5,123
1349.4,52,260000,-1071.563232421875,1792.78,41.8421,21.5676,52,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,260000,Hopper-v5,123
1092.78,53,265000,-1208.190673828125,1201.35,39.3363,22.4812,53,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,265000,Hopper-v5,123
1287.97,54,270000,-1177.779296875,2302.41,38.4436,22.5607,54,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,270000,Hopper-v5,123
1089.73,55,275000,-1208.665771484375,1315.1,38.2897,21.9231,55,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,275000,Hopper-v5,123
1643.31,56,280000,-892.922119140625,3112.41,26.1123,21.0644,56,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,280000,Hopper-v5,123
2023.8,57,285000,-811.9065551757812,3103.25,24.2473,20.5433,57,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,285000,Hopper-v5,123
1490.08,58,290000,-1169.2327880859375,3050.12,34.2272,21.8055,58,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,290000,Hopper-v5,123
1804.01,59,295000,-1049.1138916015625,3145.99,27.1947,20.6492,59,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,295000,Hopper-v5,123
2592.03,60,300000,-714.7471923828125,3058.81,18.9561,21.6033,60,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,300000,Hopper-v5,123
1946.85,61,305000,-1002.4843139648438,2643.2,24.053,21.4225,61,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,305000,Hopper-v5,123
2898.03,62,310000,-493.2643737792969,3205.98,14.2483,21.2815,62,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,310000,Hopper-v5,123
2631.43,63,315000,-603.2938842773438,3129.74,15.2797,22.4607,63,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,315000,Hopper-v5,123
1743.78,64,320000,-847.07666015625,3181.59,16.6,20.7904,64,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,320000,Hopper-v5,123
2170.45,65,325000,-791.7952880859375,3312.63,19.1682,19.6106,65,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,325000,Hopper-v5,123
3105.29,66,330000,-425.2667846679688,3325.89,15.7842,20.3993,66,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,330000,Hopper-v5,123
1870.39,67,335000,-955.2943115234376,3325.15,20.2871,20.9325,67,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,335000,Hopper-v5,123
3261.71,68,340000,-394.187744140625,3212.66,12.8917,20.6281,68,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,340000,Hopper-v5,123
3207.32,69,345000,-396.81829833984375,3279.38,12.198,19.4047,69,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,345000,Hopper-v5,123
1607.93,70,350000,-1358.8070068359375,3252.7,27.2832,21.178,70,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,350000,Hopper-v5,123
3004.13,71,355000,-541.6755981445312,3363.24,14.4736,19.35,71,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,355000,Hopper-v5,123
2769.54,72,360000,-800.9815673828125,3339.91,19.5147,19.8927,72,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,360000,Hopper-v5,123
2542.41,73,365000,-831.0451049804688,3347.16,15.8391,19.1701,73,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,365000,Hopper-v5,123
2178.78,74,370000,-1019.7127075195312,2799.62,19.4719,19.7064,74,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,370000,Hopper-v5,123
2865.21,75,375000,-678.8721313476562,3367.2,13.6641,18.5374,75,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,375000,Hopper-v5,123
2551.67,76,380000,-898.2444458007812,3130.36,19.0688,18.2005,76,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,380000,Hopper-v5,123
3313.31,77,385000,-480.6587524414063,3327.64,13.8197,20.4482,77,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,385000,Hopper-v5,123
3350.57,78,390000,-411.1431274414063,3347.47,12.4729,19.3984,78,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,390000,Hopper-v5,123
3085.5,79,395000,-590.1396484375,3371.83,13.5095,20.0436,79,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,395000,Hopper-v5,123
3335.51,80,400000,-465.125732421875,3348.2,13.2836,19.4759,80,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,400000,Hopper-v5,123
3148.17,81,405000,-401.6573791503906,3367.37,11.8307,18.7716,81,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,405000,Hopper-v5,123
3113.03,82,410000,-571.916259765625,3369.57,12.5513,19.0346,82,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,410000,Hopper-v5,123
2949.9,83,415000,-616.3807373046875,3372.61,13.9667,18.7222,83,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,415000,Hopper-v5,123
3281.63,84,420000,-495.8327026367188,3399.6,12.0499,18.2998,84,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,420000,Hopper-v5,123
3336.72,85,425000,-422.83599853515625,3392.43,11.8971,18.7382,85,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,425000,Hopper-v5,123
3327.33,86,430000,-413.65142822265625,3370.54,11.7233,18.7735,86,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,430000,Hopper-v5,123
3297.74,87,435000,-492.61859130859375,3364.95,12.7075,19.1812,87,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,435000,Hopper-v5,123
3341.56,88,440000,-456.4177551269531,3384.62,11.511,18.1149,88,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,440000,Hopper-v5,123
3375.87,89,445000,-505.0486755371094,3400.43,12.4964,18.9516,89,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,445000,Hopper-v5,123
3164.73,90,450000,-696.9053955078125,3405.43,14.2867,18.6233,90,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,450000,Hopper-v5,123
3313.11,91,455000,-463.7503662109375,3364.58,13.1988,19.5761,91,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,455000,Hopper-v5,123
3249.67,92,460000,-658.3174438476562,3240.99,12.9313,21.0765,92,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,460000,Hopper-v5,123
3319.95,93,465000,-630.6947021484375,3343.68,13.6374,20.4136,93,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,465000,Hopper-v5,123
3327.57,94,470000,-579.0725708007812,3353.71,12.9597,19.3685,94,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,470000,Hopper-v5,123
3406.86,95,475000,-497.6906127929688,3418.04,13.166,19.5447,95,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,475000,Hopper-v5,123
3391.61,96,480000,-543.7506103515625,3400.3,12.7991,18.5826,96,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,480000,Hopper-v5,123
3208.63,97,485000,-607.514892578125,3445.7,12.5111,18.8156,97,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,485000,Hopper-v5,123
3206.49,98,490000,-527.2637329101562,3464.32,12.2341,18.6928,98,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,490000,Hopper-v5,123
2859.66,99,495000,-397.0125732421875,3423.47,10.2786,17.0726,99,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,495000,Hopper-v5,123
3273.22,100,500000,-612.0452880859375,3471.12,11.5472,17.583,100,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,500000,Hopper-v5,123
3431.51,101,505000,-489.1796875,3463.76,11.3495,17.3461,101,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,505000,Hopper-v5,123
3399.5,102,510000,-592.6975708007812,3431.02,12.002,18.13,102,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,510000,Hopper-v5,123
3395.36,103,515000,-614.1406860351562,3404.06,12.8204,18.5808,103,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,515000,Hopper-v5,123
3414.72,104,520000,-622.6754150390625,3423.73,12.9846,18.9349,104,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,520000,Hopper-v5,123
3318.2,105,525000,-571.8110961914062,3447.32,11.5387,18.1393,105,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,525000,Hopper-v5,123
3420.53,106,530000,-598.4268798828125,3433.47,12.0751,17.8883,106,2,3.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_54_29_q2_seed123_qstd3.0,530000,Hopper-v5,123
