Running Forward KL,Itration,Running Update Time,Real Det Return,Real Sto Return,Running Env Steps,Reward Loss,Running Reverse KL,q,clip,folder,episode,environment,seed
86.1982,135,135,4966.97,4866.73,675000,-46663.48046875,159.771,4,1.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_07_q4_seed456_qstd1.0,675000,Humanoid-v5,456
102.0477,136,136,4730.09,4886.12,680000,-49943.08984375,175.851,4,1.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_07_q4_seed456_qstd1.0,680000,Humanoid-v5,456
96.8097,137,137,4169.42,4547.07,685000,-48952.30078125,167.7831,4,1.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_07_q4_seed456_qstd1.0,685000,Humanoid-v5,456
107.9631,138,138,3896.05,3881.62,690000,-53158.8125,187.7337,4,1.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_07_q4_seed456_qstd1.0,690000,Humanoid-v5,456
100.003,139,139,5080.51,4765.08,695000,-53153.01171875,169.3909,4,1.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_07_q4_seed456_qstd1.0,695000,Humanoid-v5,456
91.5586,140,140,5130.35,4427.49,700000,-52579.91015625,167.3774,4,1.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_07_q4_seed456_qstd1.0,700000,Humanoid-v5,456
83.7742,141,141,5142.49,4633.39,705000,-50896.95703125,159.4246,4,1.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_07_q4_seed456_qstd1.0,705000,Humanoid-v5,456
85.907,142,142,5171.8,5137.02,710000,-52559.21484375,167.2776,4,1.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_07_q4_seed456_qstd1.0,710000,Humanoid-v5,456
103.0773,143,143,4325.43,4698.4,715000,-56216.8359375,170.282,4,1.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_07_q4_seed456_qstd1.0,715000,Humanoid-v5,456
94.8948,144,144,5192.02,4999.1,720000,-55132.33984375,180.762,4,1.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_07_q4_seed456_qstd1.0,720000,Humanoid-v5,456
92.5097,145,145,4931.4,3939.54,725000,-52861.96484375,167.4288,4,1.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_07_q4_seed456_qstd1.0,725000,Humanoid-v5,456
95.1991,146,146,4966.13,4464.67,730000,-54914.234375,178.5921,4,1.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_07_q4_seed456_qstd1.0,730000,Humanoid-v5,456
100.5094,147,147,3478.69,5011.72,735000,-56066.89453125,175.9056,4,1.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_07_q4_seed456_qstd1.0,735000,Humanoid-v5,456
97.3546,148,148,4880.76,4486.42,740000,-56850.765625,168.4262,4,1.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_07_q4_seed456_qstd1.0,740000,Humanoid-v5,456
96.9373,149,149,4983.38,4739.8,745000,-58998.44921875,168.312,4,1.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_07_q4_seed456_qstd1.0,745000,Humanoid-v5,456
98.1747,150,150,4644.3,4327.03,750000,-60857.15234375,172.8779,4,1.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_07_q4_seed456_qstd1.0,750000,Humanoid-v5,456
94.9447,151,151,5198.52,4944.29,755000,-61325.80078125,161.523,4,1.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_07_q4_seed456_qstd1.0,755000,Humanoid-v5,456
98.268,152,152,4850.83,4750.28,760000,-63014.5234375,175.1572,4,1.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_07_q4_seed456_qstd1.0,760000,Humanoid-v5,456
95.0992,153,153,4899.56,4899.69,765000,-62793.38671875,178.3688,4,1.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_07_q4_seed456_qstd1.0,765000,Humanoid-v5,456
89.6604,154,154,5208.96,5166.51,770000,-60364.37109375,165.3219,4,1.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_07_q4_seed456_qstd1.0,770000,Humanoid-v5,456
102.8008,155,155,4460.41,4667.64,775000,-62576.15234375,180.4582,4,1.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_07_q4_seed456_qstd1.0,775000,Humanoid-v5,456
97.2394,156,156,5163.06,4625.84,780000,-63839.1875,182.0023,4,1.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_07_q4_seed456_qstd1.0,780000,Humanoid-v5,456
90.1818,157,157,5181.88,4664.68,785000,-63152.90234375,168.8816,4,1.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_07_q4_seed456_qstd1.0,785000,Humanoid-v5,456
100.2333,158,158,5121.58,4742.88,790000,-67938.140625,177.0756,4,1.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_07_q4_seed456_qstd1.0,790000,Humanoid-v5,456
84.1806,159,159,4668.73,4984.62,795000,-62021.77734375,161.6055,4,1.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_07_q4_seed456_qstd1.0,795000,Humanoid-v5,456
88.2776,160,160,5230.35,5178.37,800000,-65266.390625,165.7223,4,1.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_07_q4_seed456_qstd1.0,800000,Humanoid-v5,456
80.9307,161,161,5048.28,5070.21,805000,-62291.23046875,163.9323,4,1.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_07_q4_seed456_qstd1.0,805000,Humanoid-v5,456
90.7918,162,162,5150.78,5138.47,810000,-65753.1875,160.882,4,1.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_07_q4_seed456_qstd1.0,810000,Humanoid-v5,456
84.683,163,163,5179.83,4916.23,815000,-66014.8828125,166.5198,4,1.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_07_q4_seed456_qstd1.0,815000,Humanoid-v5,456
92.4885,164,164,5144.21,5105.77,820000,-69209.1015625,165.6045,4,1.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_07_q4_seed456_qstd1.0,820000,Humanoid-v5,456
96.8066,165,165,4778.7,5113.12,825000,-69461.8203125,166.9202,4,1.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_07_q4_seed456_qstd1.0,825000,Humanoid-v5,456
89.9907,166,166,5164.16,4855.86,830000,-66579.359375,164.6061,4,1.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_07_q4_seed456_qstd1.0,830000,Humanoid-v5,456
97.3148,167,167,5165.67,4733.67,835000,-69160.625,167.4772,4,1.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_07_q4_seed456_qstd1.0,835000,Humanoid-v5,456
91.0935,168,168,5099.84,4587.84,840000,-70123.2734375,164.6734,4,1.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_07_q4_seed456_qstd1.0,840000,Humanoid-v5,456
109.6416,169,169,5204.83,4859.5,845000,-71541.1171875,201.4557,4,1.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_07_q4_seed456_qstd1.0,845000,Humanoid-v5,456
94.1283,170,170,5138.47,4796.14,850000,-71166.3046875,180.6649,4,1.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_07_q4_seed456_qstd1.0,850000,Humanoid-v5,456
96.666,171,171,5172.44,4812.58,855000,-72566.8125,169.8802,4,1.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_07_q4_seed456_qstd1.0,855000,Humanoid-v5,456
97.1615,172,172,5139.83,4831.32,860000,-73363.1171875,171.9375,4,1.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_07_q4_seed456_qstd1.0,860000,Humanoid-v5,456
90.0218,173,173,5205.31,4835.68,865000,-71296.46875,172.6591,4,1.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_07_q4_seed456_qstd1.0,865000,Humanoid-v5,456
98.0364,174,174,5170.44,4806.82,870000,-71709.59375,169.4684,4,1.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_07_q4_seed456_qstd1.0,870000,Humanoid-v5,456
92.5636,175,175,5161.92,4648.5,875000,-71582.1171875,169.6872,4,1.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_07_q4_seed456_qstd1.0,875000,Humanoid-v5,456
89.4334,176,176,5148.5,5169.1,880000,-71932.875,171.0581,4,1.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_07_q4_seed456_qstd1.0,880000,Humanoid-v5,456
100.1963,177,177,5078.03,4336.19,885000,-73491.4140625,181.5598,4,1.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_07_q4_seed456_qstd1.0,885000,Humanoid-v5,456
91.5579,178,178,5208.59,5110.32,890000,-71810.9921875,168.2962,4,1.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_07_q4_seed456_qstd1.0,890000,Humanoid-v5,456
101.4186,179,179,4240.21,4662.28,895000,-73430.796875,174.9838,4,1.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_07_q4_seed456_qstd1.0,895000,Humanoid-v5,456
86.0037,180,180,5212.72,4972.51,900000,-71746.5234375,159.163,4,1.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_07_q4_seed456_qstd1.0,900000,Humanoid-v5,456
100.4004,181,181,5063.99,5046.85,905000,-72572.15625,180.5419,4,1.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_07_q4_seed456_qstd1.0,905000,Humanoid-v5,456
95.0422,182,182,5071.47,4720.87,910000,-73191.8125,171.0756,4,1.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_07_q4_seed456_qstd1.0,910000,Humanoid-v5,456
96.4467,183,183,4861.82,4868.45,915000,-74805.5625,167.7331,4,1.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_07_q4_seed456_qstd1.0,915000,Humanoid-v5,456
92.7227,184,184,5104.15,4862.54,920000,-74902.921875,169.1071,4,1.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_07_q4_seed456_qstd1.0,920000,Humanoid-v5,456
92.0815,185,185,5211.23,4774.11,925000,-74309.234375,173.8265,4,1.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_07_q4_seed456_qstd1.0,925000,Humanoid-v5,456
89.9114,186,186,5267.7,4923.26,930000,-72174.84375,163.8568,4,1.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_07_q4_seed456_qstd1.0,930000,Humanoid-v5,456
88.7781,187,187,5213.69,4978.5,935000,-74144.609375,161.8519,4,1.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_07_q4_seed456_qstd1.0,935000,Humanoid-v5,456
90.7438,188,188,4428.11,4878.82,940000,-73762.421875,169.5476,4,1.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_07_q4_seed456_qstd1.0,940000,Humanoid-v5,456
100.7907,189,189,4999.01,5002.19,945000,-75505.015625,173.3069,4,1.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_07_q4_seed456_qstd1.0,945000,Humanoid-v5,456
95.9756,190,190,3403.24,4399.92,950000,-74974.8203125,175.4421,4,1.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_07_q4_seed456_qstd1.0,950000,Humanoid-v5,456
89.4642,191,191,5242.04,4940.34,955000,-74531.515625,166.6366,4,1.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_07_q4_seed456_qstd1.0,955000,Humanoid-v5,456
91.5427,192,192,5133.03,5053.81,960000,-75938.0546875,168.5305,4,1.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_07_q4_seed456_qstd1.0,960000,Humanoid-v5,456
86.8907,193,193,5140.31,4981.8,965000,-74661.0,164.5588,4,1.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_07_q4_seed456_qstd1.0,965000,Humanoid-v5,456
95.7311,194,194,5212.78,4997.81,970000,-76699.7421875,164.5436,4,1.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_07_q4_seed456_qstd1.0,970000,Humanoid-v5,456
96.1327,195,195,5161.26,5084.76,975000,-75098.71875,166.8149,4,1.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_07_q4_seed456_qstd1.0,975000,Humanoid-v5,456
97.9019,196,196,5233.22,4868.03,980000,-76906.578125,170.6322,4,1.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_07_q4_seed456_qstd1.0,980000,Humanoid-v5,456
86.2798,197,197,5260.87,5220.76,985000,-73919.5625,158.9288,4,1.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_07_q4_seed456_qstd1.0,985000,Humanoid-v5,456
88.3585,198,198,5251.14,5026.35,990000,-76097.875,160.0854,4,1.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_07_q4_seed456_qstd1.0,990000,Humanoid-v5,456
86.338,199,199,5206.5,4675.66,995000,-75161.453125,157.4978,4,1.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_07_q4_seed456_qstd1.0,995000,Humanoid-v5,456
91.3116,200,200,5202.02,5106.68,1000000,-75217.3671875,164.8047,4,1.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_07_q4_seed456_qstd1.0,1000000,Humanoid-v5,456
94.2973,201,201,5208.64,5015.97,1005000,-76435.40625,169.6078,4,1.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_07_q4_seed456_qstd1.0,1005000,Humanoid-v5,456
101.0432,202,202,5248.5,4662.8,1010000,-77290.265625,177.3835,4,1.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_07_q4_seed456_qstd1.0,1010000,Humanoid-v5,456
99.1319,203,203,5183.69,4756.07,1015000,-77678.6015625,174.3095,4,1.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_07_q4_seed456_qstd1.0,1015000,Humanoid-v5,456
90.6795,204,204,5221.35,4950.97,1020000,-76452.140625,168.8659,4,1.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_07_q4_seed456_qstd1.0,1020000,Humanoid-v5,456
94.5162,205,205,5216.41,4593.25,1025000,-76422.984375,176.0189,4,1.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_07_q4_seed456_qstd1.0,1025000,Humanoid-v5,456
91.2566,206,206,5209.55,4725.22,1030000,-76753.640625,172.9931,4,1.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_07_q4_seed456_qstd1.0,1030000,Humanoid-v5,456
96.7146,207,207,5205.93,4816.91,1035000,-77445.9375,184.1207,4,1.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_07_q4_seed456_qstd1.0,1035000,Humanoid-v5,456
93.1515,208,208,5231.54,4944.25,1040000,-77855.3203125,174.1544,4,1.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_07_q4_seed456_qstd1.0,1040000,Humanoid-v5,456
89.54,209,209,5250.08,4963.94,1045000,-76749.625,163.8601,4,1.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_07_q4_seed456_qstd1.0,1045000,Humanoid-v5,456
91.0722,210,210,5296.47,5249.56,1050000,-77403.625,165.8064,4,1.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_07_q4_seed456_qstd1.0,1050000,Humanoid-v5,456
90.943,211,211,5223.97,5194.96,1055000,-79249.4765625,170.9671,4,1.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_07_q4_seed456_qstd1.0,1055000,Humanoid-v5,456
86.7103,212,212,5295.6,4872.32,1060000,-78909.421875,168.8822,4,1.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_07_q4_seed456_qstd1.0,1060000,Humanoid-v5,456
89.2456,213,213,5180.96,5265.48,1065000,-77177.15625,186.4992,4,1.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_07_q4_seed456_qstd1.0,1065000,Humanoid-v5,456
86.5104,214,214,5059.65,4557.29,1070000,-79496.21875,169.4823,4,1.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_07_q4_seed456_qstd1.0,1070000,Humanoid-v5,456
92.6954,215,215,3364.74,4937.81,1075000,-78410.234375,182.4862,4,1.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_07_q4_seed456_qstd1.0,1075000,Humanoid-v5,456
89.8076,216,216,5076.07,5022.13,1080000,-80061.1796875,172.8001,4,1.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_07_q4_seed456_qstd1.0,1080000,Humanoid-v5,456
97.339,217,217,3342.63,4611.82,1085000,-82013.2109375,173.1353,4,1.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_07_q4_seed456_qstd1.0,1085000,Humanoid-v5,456
95.5671,218,218,4897.08,4792.15,1090000,-81034.7578125,176.0804,4,1.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_07_q4_seed456_qstd1.0,1090000,Humanoid-v5,456
89.4186,219,219,5301.77,4758.42,1095000,-81214.5234375,170.8399,4,1.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_07_q4_seed456_qstd1.0,1095000,Humanoid-v5,456
244.5929,0,0,297.11,359.48,0,19910.3203125,282.7339,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed42_qstd0.5,0,Humanoid-v5,42
243.3133,1,1,315.19,348.86,5000,20993.09375,288.7991,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed42_qstd0.5,5000,Humanoid-v5,42
235.2834,2,2,285.71,375.27,10000,18860.40234375,294.051,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed42_qstd0.5,10000,Humanoid-v5,42
226.2384,3,3,247.16,368.47,15000,19960.40625,314.5295,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed42_qstd0.5,15000,Humanoid-v5,42
226.2201,4,4,274.09,449.51,20000,16340.625,259.6148,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed42_qstd0.5,20000,Humanoid-v5,42
212.3085,5,5,376.25,399.31,25000,14217.9580078125,291.5699,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed42_qstd0.5,25000,Humanoid-v5,42
208.209,6,6,489.79,457.27,30000,11603.9130859375,282.0387,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed42_qstd0.5,30000,Humanoid-v5,42
212.3652,7,7,549.14,485.31,35000,13052.1728515625,287.9008,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed42_qstd0.5,35000,Humanoid-v5,42
201.1714,8,8,515.83,576.79,40000,12470.45703125,273.4473,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed42_qstd0.5,40000,Humanoid-v5,42
205.8381,9,9,664.72,583.69,45000,13364.439453125,296.3884,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed42_qstd0.5,45000,Humanoid-v5,42
198.567,10,10,736.85,580.84,50000,11228.9365234375,288.3583,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed42_qstd0.5,50000,Humanoid-v5,42
199.022,11,11,443.22,520.21,55000,10807.5478515625,297.1353,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed42_qstd0.5,55000,Humanoid-v5,42
207.0691,12,12,515.53,638.22,60000,7891.0615234375,278.7869,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed42_qstd0.5,60000,Humanoid-v5,42
197.396,13,13,551.83,585.67,65000,5006.73583984375,263.4563,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed42_qstd0.5,65000,Humanoid-v5,42
197.0382,14,14,795.54,599.89,70000,5763.01318359375,286.0587,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed42_qstd0.5,70000,Humanoid-v5,42
183.5059,15,15,628.04,686.5,75000,2123.886474609375,276.5041,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed42_qstd0.5,75000,Humanoid-v5,42
187.3461,16,16,487.77,663.62,80000,2886.837158203125,288.6554,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed42_qstd0.5,80000,Humanoid-v5,42
180.6922,17,17,457.23,747.82,85000,1044.099365234375,282.3267,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed42_qstd0.5,85000,Humanoid-v5,42
186.2511,18,18,659.0,643.01,90000,-626.3297119140625,292.4777,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed42_qstd0.5,90000,Humanoid-v5,42
190.608,19,19,527.04,649.82,95000,-1648.683837890625,287.3985,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed42_qstd0.5,95000,Humanoid-v5,42
182.7296,20,20,512.47,879.38,100000,-2046.9664306640625,274.2226,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed42_qstd0.5,100000,Humanoid-v5,42
182.4447,21,21,698.73,820.21,105000,-2089.174072265625,285.3692,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed42_qstd0.5,105000,Humanoid-v5,42
179.3327,22,22,602.73,908.71,110000,-3931.282470703125,285.9143,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed42_qstd0.5,110000,Humanoid-v5,42
164.7784,23,23,790.19,773.09,115000,-4443.64794921875,288.7665,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed42_qstd0.5,115000,Humanoid-v5,42
156.5308,24,24,861.06,934.1,120000,-5832.7568359375,286.1589,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed42_qstd0.5,120000,Humanoid-v5,42
159.4483,25,25,1019.25,973.86,125000,-7122.58642578125,292.2745,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed42_qstd0.5,125000,Humanoid-v5,42
151.5899,26,26,914.17,733.34,130000,-8743.6533203125,281.2321,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed42_qstd0.5,130000,Humanoid-v5,42
149.8953,27,27,864.41,831.4,135000,-9924.841796875,277.5088,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed42_qstd0.5,135000,Humanoid-v5,42
167.0791,28,28,719.88,851.48,140000,-11341.974609375,289.4522,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed42_qstd0.5,140000,Humanoid-v5,42
154.3393,29,29,665.26,876.7,145000,-12477.3837890625,277.6905,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed42_qstd0.5,145000,Humanoid-v5,42
156.2394,30,30,950.67,1023.61,150000,-12473.984375,281.4821,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed42_qstd0.5,150000,Humanoid-v5,42
146.6403,31,31,679.85,1016.85,155000,-14808.4443359375,287.8398,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed42_qstd0.5,155000,Humanoid-v5,42
150.7383,32,32,870.1,902.27,160000,-15354.041015625,313.1967,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed42_qstd0.5,160000,Humanoid-v5,42
146.6919,33,33,592.18,1333.05,165000,-14448.7880859375,250.9788,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed42_qstd0.5,165000,Humanoid-v5,42
154.447,34,34,756.96,1188.92,170000,-17387.228515625,272.7827,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed42_qstd0.5,170000,Humanoid-v5,42
146.6553,35,35,673.72,1119.66,175000,-17670.388671875,273.1292,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed42_qstd0.5,175000,Humanoid-v5,42
142.7561,36,36,951.49,1318.55,180000,-19921.822265625,271.7625,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed42_qstd0.5,180000,Humanoid-v5,42
148.869,37,37,773.06,1113.75,185000,-20845.5859375,294.0352,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed42_qstd0.5,185000,Humanoid-v5,42
138.2199,38,38,916.97,1314.91,190000,-21107.595703125,282.9629,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed42_qstd0.5,190000,Humanoid-v5,42
128.6669,39,39,757.38,1494.2,195000,-20791.923828125,254.8788,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed42_qstd0.5,195000,Humanoid-v5,42
133.9988,40,40,879.2,1776.31,200000,-23199.23046875,300.6426,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed42_qstd0.5,200000,Humanoid-v5,42
122.6117,41,41,1331.34,1722.84,205000,-19995.001953125,257.2107,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed42_qstd0.5,205000,Humanoid-v5,42
110.9993,42,42,1128.24,1473.56,210000,-21907.51171875,249.247,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed42_qstd0.5,210000,Humanoid-v5,42
115.5402,43,43,1103.78,1472.73,215000,-19114.693359375,237.5934,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed42_qstd0.5,215000,Humanoid-v5,42
116.7523,44,44,1483.24,1974.37,220000,-22721.126953125,247.4865,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed42_qstd0.5,220000,Humanoid-v5,42
106.3957,45,45,1152.83,1731.48,225000,-20984.8828125,220.8317,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed42_qstd0.5,225000,Humanoid-v5,42
115.0801,46,46,846.92,1790.8,230000,-25221.71484375,264.1511,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed42_qstd0.5,230000,Humanoid-v5,42
105.728,47,47,1624.41,3155.48,235000,-19473.052734375,209.9603,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed42_qstd0.5,235000,Humanoid-v5,42
112.6882,48,48,1149.43,1785.22,240000,-27096.775390625,250.225,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed42_qstd0.5,240000,Humanoid-v5,42
120.3007,49,49,1743.43,2843.33,245000,-23839.3359375,228.6511,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed42_qstd0.5,245000,Humanoid-v5,42
107.1807,50,50,1957.25,2658.98,250000,-21658.505859375,201.0255,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed42_qstd0.5,250000,Humanoid-v5,42
