Real Det Return,Real Sto Return,Itration,Running Forward KL,Running Reverse KL,q,clip,folder,episode,environment,seed
881.88,1005.46,33,16.312,16.6956,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,165000,Hopper-v5,456
3241.7,1758.96,34,13.0391,22.3859,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,170000,Hopper-v5,456
3265.86,2959.57,35,13.875,13.378,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,175000,Hopper-v5,456
1613.0,1686.52,36,14.3058,14.3424,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,180000,Hopper-v5,456
3005.51,2395.78,37,16.0462,13.3251,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,185000,Hopper-v5,456
2501.99,2451.16,38,16.5505,16.157,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,190000,Hopper-v5,456
3180.01,2008.17,39,16.1396,15.8818,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,195000,Hopper-v5,456
3175.78,3106.78,40,14.3981,12.0468,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,200000,Hopper-v5,456
930.54,2963.39,41,14.2547,11.2521,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,205000,Hopper-v5,456
2394.65,2468.42,42,15.4829,12.3919,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,210000,Hopper-v5,456
3247.99,2134.29,43,13.7883,11.7306,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,215000,Hopper-v5,456
3182.84,3174.08,44,14.658,12.7699,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,220000,Hopper-v5,456
3228.49,3194.46,45,14.9849,12.583,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,225000,Hopper-v5,456
3338.14,3293.82,46,13.1962,12.3793,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,230000,Hopper-v5,456
3214.45,3175.42,47,13.4577,12.2649,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,235000,Hopper-v5,456
3350.66,3330.22,48,12.1986,11.415,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,240000,Hopper-v5,456
3179.66,3158.08,49,14.3252,11.9787,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,245000,Hopper-v5,456
3321.59,3319.58,50,13.0156,12.2969,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,250000,Hopper-v5,456
3280.49,3254.28,51,13.2049,12.1129,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,255000,Hopper-v5,456
3275.76,3255.31,52,13.9805,11.7902,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,260000,Hopper-v5,456
3270.42,3109.66,53,12.861,10.7296,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,265000,Hopper-v5,456
3257.09,3258.87,54,13.6428,11.9417,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,270000,Hopper-v5,456
3280.08,3024.51,55,13.0675,11.227,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,275000,Hopper-v5,456
3290.17,3025.03,56,12.3617,11.3595,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,280000,Hopper-v5,456
3271.16,3248.65,57,13.1018,12.0987,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,285000,Hopper-v5,456
3384.69,3163.25,58,12.8654,12.7201,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,290000,Hopper-v5,456
3416.7,3314.97,59,12.6925,11.0575,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,295000,Hopper-v5,456
3380.27,3141.96,60,11.608,10.5436,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,300000,Hopper-v5,456
3448.4,3394.97,61,13.3585,11.9262,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,305000,Hopper-v5,456
3079.26,2943.35,62,13.4648,13.7556,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,310000,Hopper-v5,456
3396.36,3342.81,63,12.7121,11.697,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,315000,Hopper-v5,456
3425.71,3354.24,64,12.3486,11.1485,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,320000,Hopper-v5,456
3442.86,3353.46,65,11.9268,12.0924,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,325000,Hopper-v5,456
3386.36,2705.11,66,12.6206,11.2286,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,330000,Hopper-v5,456
2971.26,1554.18,67,15.4514,23.2928,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,335000,Hopper-v5,456
3421.95,2774.01,68,11.5719,11.7513,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,340000,Hopper-v5,456
3436.12,3313.61,69,12.4456,11.124,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,345000,Hopper-v5,456
3316.35,3294.82,70,12.8918,15.94,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,350000,Hopper-v5,456
3447.85,3301.42,71,11.5309,10.6072,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,355000,Hopper-v5,456
3421.69,3370.89,72,11.9047,10.9123,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,360000,Hopper-v5,456
3351.23,3255.53,73,11.4493,10.2542,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,365000,Hopper-v5,456
3403.81,1650.46,74,13.2335,27.1748,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,370000,Hopper-v5,456
3461.32,3305.64,75,11.751,11.4444,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,375000,Hopper-v5,456
3402.14,2588.12,76,11.6748,12.8332,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,380000,Hopper-v5,456
3426.23,3222.25,77,12.9575,13.2719,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,385000,Hopper-v5,456
3454.75,3390.93,78,12.109,11.0256,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,390000,Hopper-v5,456
3413.62,3363.25,79,11.99,11.2495,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,395000,Hopper-v5,456
3340.16,2664.99,80,13.2692,19.073,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,400000,Hopper-v5,456
3445.8,3392.81,81,11.5208,11.4808,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,405000,Hopper-v5,456
3394.18,3189.63,82,12.4437,17.0043,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,410000,Hopper-v5,456
3410.92,2807.83,83,10.8733,10.5779,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,415000,Hopper-v5,456
3357.56,2606.62,84,11.0705,10.0927,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,420000,Hopper-v5,456
3418.52,3300.58,85,11.6451,10.7247,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,425000,Hopper-v5,456
3436.33,3340.67,86,12.8164,11.7128,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,430000,Hopper-v5,456
3455.81,3409.93,87,12.7396,11.7928,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,435000,Hopper-v5,456
3452.98,2444.97,88,13.1546,22.4924,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,440000,Hopper-v5,456
3428.91,1929.42,89,12.0312,15.3441,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,445000,Hopper-v5,456
3370.1,2978.91,90,12.6703,11.0022,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,450000,Hopper-v5,456
3449.58,1889.82,91,11.4411,11.9128,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,455000,Hopper-v5,456
3405.86,3264.95,92,12.9232,13.0764,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,460000,Hopper-v5,456
3441.02,2883.82,93,11.5401,10.7927,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,465000,Hopper-v5,456
3464.04,3401.85,94,11.5445,10.6822,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,470000,Hopper-v5,456
3450.34,3419.66,95,11.2721,11.2809,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,475000,Hopper-v5,456
3485.67,3098.76,96,11.8137,12.3465,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,480000,Hopper-v5,456
3251.16,2589.81,97,11.8134,11.3371,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,485000,Hopper-v5,456
3471.61,3375.69,98,10.0216,9.3303,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,490000,Hopper-v5,456
3445.59,3201.81,99,12.4257,11.6074,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,495000,Hopper-v5,456
3442.6,3153.84,100,12.7391,11.6214,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,500000,Hopper-v5,456
3418.7,2197.1,101,12.7578,15.064,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,505000,Hopper-v5,456
3392.36,2661.82,102,11.915,11.2106,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,510000,Hopper-v5,456
3483.54,3303.91,103,10.7844,10.2304,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,515000,Hopper-v5,456
3478.76,3435.28,104,10.737,10.5652,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,520000,Hopper-v5,456
3471.86,3423.55,105,11.0699,11.4322,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,525000,Hopper-v5,456
3478.92,3442.5,106,11.3599,10.7733,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,530000,Hopper-v5,456
3439.32,3411.62,107,10.1927,12.0957,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,535000,Hopper-v5,456
3461.63,3407.39,108,11.3126,10.8804,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,540000,Hopper-v5,456
3450.38,3402.48,109,11.3807,10.8565,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,545000,Hopper-v5,456
3493.56,3463.17,110,10.3748,10.4838,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,550000,Hopper-v5,456
3462.88,3431.3,111,10.8464,10.6909,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,555000,Hopper-v5,456
3469.31,3408.53,112,10.3987,10.5444,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,560000,Hopper-v5,456
3500.25,3447.14,113,11.553,11.4121,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,565000,Hopper-v5,456
3497.24,3453.73,114,10.4203,10.4814,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,570000,Hopper-v5,456
3469.14,3286.23,115,11.836,16.2719,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,575000,Hopper-v5,456
3472.09,3225.41,116,12.0087,12.6675,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,580000,Hopper-v5,456
3453.86,3402.81,117,10.4249,10.3341,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,585000,Hopper-v5,456
3476.53,2614.09,118,11.693,19.2799,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,590000,Hopper-v5,456
3505.65,3359.07,119,10.5257,10.6407,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,595000,Hopper-v5,456
3433.82,3422.99,120,11.4519,11.744,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,600000,Hopper-v5,456
3455.86,3233.45,121,11.0524,10.299,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,605000,Hopper-v5,456
3456.12,3196.68,122,11.422,11.2635,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,610000,Hopper-v5,456
3462.09,2573.22,123,9.8643,9.9031,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,615000,Hopper-v5,456
3502.3,2999.31,124,10.3211,12.4904,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,620000,Hopper-v5,456
3485.52,3066.22,125,10.3784,9.9593,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,625000,Hopper-v5,456
3457.9,3429.62,126,10.3767,10.2289,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,630000,Hopper-v5,456
3471.15,3261.87,127,10.9506,10.6638,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,635000,Hopper-v5,456
3453.19,2771.92,128,12.0019,14.115,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,640000,Hopper-v5,456
3457.48,3032.97,129,11.0465,12.8041,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,645000,Hopper-v5,456
3460.63,2973.18,130,10.8584,9.8888,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,650000,Hopper-v5,456
3403.37,3336.75,131,11.4566,10.7323,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,655000,Hopper-v5,456
3426.54,2888.36,132,11.421,10.8851,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,660000,Hopper-v5,456
3441.68,3292.4,133,10.5594,10.5872,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,665000,Hopper-v5,456
3471.79,3445.36,134,11.4363,17.7668,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,670000,Hopper-v5,456
3457.22,3422.88,135,9.6848,9.7303,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,675000,Hopper-v5,456
3470.41,3313.69,136,10.9013,10.6227,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,680000,Hopper-v5,456
3468.13,3094.76,137,9.9044,13.379,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,685000,Hopper-v5,456
3505.41,2419.03,138,10.7249,12.8721,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,690000,Hopper-v5,456
3466.25,3422.78,139,10.7463,10.5104,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,695000,Hopper-v5,456
3467.23,3348.62,140,11.4095,10.623,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,700000,Hopper-v5,456
3493.43,3254.9,141,10.8689,13.4307,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,705000,Hopper-v5,456
3482.13,3445.44,142,11.0268,11.2465,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,710000,Hopper-v5,456
3455.52,2957.3,143,9.9836,9.6979,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,715000,Hopper-v5,456
3496.3,2985.95,144,11.3057,14.8439,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,720000,Hopper-v5,456
3451.88,3067.88,145,10.7625,10.0085,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,725000,Hopper-v5,456
3449.69,3277.75,146,9.589,9.5015,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,730000,Hopper-v5,456
3475.35,3430.12,147,10.4071,10.6628,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,735000,Hopper-v5,456
3523.14,3499.52,148,10.3327,11.2186,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,740000,Hopper-v5,456
3490.72,3430.25,149,11.8822,11.9159,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,745000,Hopper-v5,456
3466.89,3434.47,150,10.4337,10.5748,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,750000,Hopper-v5,456
3440.84,3394.29,151,10.8778,11.0012,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,755000,Hopper-v5,456
3467.74,3418.6,152,10.7594,10.7578,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,760000,Hopper-v5,456
3458.42,1565.32,153,11.5274,13.0796,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,765000,Hopper-v5,456
3417.91,3364.15,154,11.3875,11.1378,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,770000,Hopper-v5,456
3469.84,3426.16,155,10.6371,10.8325,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,775000,Hopper-v5,456
3482.42,3414.33,156,11.3496,10.8046,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,780000,Hopper-v5,456
3489.9,2863.42,157,10.9474,10.444,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,785000,Hopper-v5,456
3423.8,3265.2,158,10.3858,10.1136,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,790000,Hopper-v5,456
3506.92,3474.32,159,11.154,11.4372,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,795000,Hopper-v5,456
3509.12,3452.76,160,10.9426,10.8688,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,800000,Hopper-v5,456
3464.42,3422.97,161,10.7001,10.6667,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,805000,Hopper-v5,456
3439.86,2990.78,162,10.2989,9.938,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,810000,Hopper-v5,456
3480.48,3457.44,163,9.8166,10.9699,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,815000,Hopper-v5,456
3418.97,3094.13,164,11.812,11.9778,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,820000,Hopper-v5,456
3455.11,2882.39,165,11.1969,11.3445,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,825000,Hopper-v5,456
3476.71,3443.94,166,9.8523,10.4999,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,830000,Hopper-v5,456
3476.85,3433.18,167,8.9465,9.5406,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,835000,Hopper-v5,456
3472.03,3424.37,168,10.9354,11.0367,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,840000,Hopper-v5,456
3464.4,3418.66,169,10.987,10.9938,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,845000,Hopper-v5,456
3453.61,3380.23,170,11.0985,10.1461,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,850000,Hopper-v5,456
3465.21,3399.95,171,10.3707,10.1209,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,855000,Hopper-v5,456
3487.24,3327.71,172,10.6481,10.4787,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,860000,Hopper-v5,456
3465.46,3420.19,173,11.2243,10.7015,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,865000,Hopper-v5,456
3472.56,3249.3,174,10.7303,10.0083,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,870000,Hopper-v5,456
3446.49,3412.87,175,10.7808,9.8808,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,875000,Hopper-v5,456
3477.95,3426.62,176,9.9778,10.0092,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,880000,Hopper-v5,456
3470.98,3110.81,177,9.3923,10.0413,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,885000,Hopper-v5,456
3476.14,3449.17,178,10.8371,10.7084,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,890000,Hopper-v5,456
3450.34,3419.5,179,9.7995,10.0806,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,895000,Hopper-v5,456
3467.9,3388.18,180,11.0069,11.4089,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,900000,Hopper-v5,456
3502.06,3383.01,181,10.1962,10.342,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,905000,Hopper-v5,456
3451.26,3404.22,182,10.5561,10.7549,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,910000,Hopper-v5,456
3434.17,3404.99,183,10.6198,11.8979,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,915000,Hopper-v5,456
3460.9,3422.05,184,10.4287,10.0334,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,920000,Hopper-v5,456
3430.08,3383.46,185,11.0318,10.475,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,925000,Hopper-v5,456
3370.63,1970.6,186,13.5651,14.7576,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,930000,Hopper-v5,456
3407.11,3390.8,187,11.3842,10.2518,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,935000,Hopper-v5,456
3474.73,3442.24,188,10.0225,10.2598,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,940000,Hopper-v5,456
3486.24,3341.31,189,11.7908,11.1201,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,945000,Hopper-v5,456
3476.31,3448.33,190,10.2429,9.9818,4,50.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_25_q4_seed456_qstd50.0,950000,Hopper-v5,456
